	train_id	stop_pa	t_northbound	timestamp	temp	precipiation	visability	windspeed	humidity	cloudcover	is_bullet	is_limited	tweet_id	is_delay	del_min	del_med	del_maj	del_cat	is_backlog	is_canceled	is_passing	is_accident	is_medical	is_mechanical	is_customer	is_event	d_monday	d_tuesday	d_wednesday	d_thursday	d_friday	d_saturday	d_sunday
8756	146.0	1.0	0.0	2015-09-12 13:05:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8757	150.0	1.0	0.0	2015-09-12 14:05:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8758	152.0	1.0	0.0	2015-09-12 15:05:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8759	254.0	1.0	0.0	2015-09-12 15:27:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8760	156.0	1.0	0.0	2015-09-12 16:05:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8761	258.0	1.0	0.0	2015-09-12 16:27:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8762	360.0	1.0	0.0	2015-09-12 16:46:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8763	262.0	1.0	0.0	2015-09-12 17:03:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8764	264.0	0.0	0.0	2015-09-12 17:10:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8765	366.0	1.0	0.0	2015-09-12 17:14:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8766	268.0	1.0	0.0	2015-09-12 17:40:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8767	370.0	1.0	0.0	2015-09-12 17:51:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8768	272.0	1.0	0.0	2015-09-12 18:04:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8769	274.0	0.0	0.0	2015-09-12 18:10:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8770	376.0	1.0	0.0	2015-09-12 18:14:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8771	278.0	1.0	0.0	2015-09-12 18:40:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8772	380.0	1.0	0.0	2015-09-12 18:51:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8773	282.0	1.0	0.0	2015-09-12 19:04:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8774	284.0	0.0	0.0	2015-09-12 19:10:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8775	386.0	1.0	0.0	2015-09-12 19:14:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8776	288.0	1.0	0.0	2015-09-12 19:40:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8777	190.0	1.0	0.0	2015-09-12 20:28:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8778	192.0	1.0	0.0	2015-09-12 21:38:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8779	194.0	1.0	0.0	2015-09-12 22:38:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8780	196.0	1.0	0.0	2015-09-12 23:38:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8781	101.0	1.0	1.0	2015-09-12 05:01:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8782	103.0	1.0	1.0	2015-09-12 05:36:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8783	305.0	1.0	1.0	2015-09-12 06:05:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8784	207.0	1.0	1.0	2015-09-12 06:36:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8785	309.0	1.0	1.0	2015-09-12 06:23:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8786	211.0	0.0	1.0	2015-09-12 06:40:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8787	313.0	1.0	1.0	2015-09-12 07:05:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8788	215.0	1.0	1.0	2015-09-12 07:16:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8789	217.0	1.0	1.0	2015-09-12 07:36:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8790	319.0	1.0	1.0	2015-09-12 07:23:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8791	221.0	0.0	1.0	2015-09-12 07:40:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8792	323.0	1.0	1.0	2015-09-12 08:05:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8793	225.0	1.0	1.0	2015-09-12 08:16:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8794	227.0	1.0	1.0	2015-09-12 08:36:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8795	329.0	1.0	1.0	2015-09-12 08:25:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8796	231.0	0.0	1.0	2015-09-12 08:50:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8797	233.0	1.0	1.0	2015-09-12 09:14:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8798	135.0	1.0	1.0	2015-09-12 09:46:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8799	237.0	1.0	1.0	2015-09-12 10:21:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8800	139.0	1.0	1.0	2015-09-12 10:46:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8801	143.0	1.0	1.0	2015-09-12 11:41:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8802	147.0	1.0	1.0	2015-09-12 12:41:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8803	151.0	1.0	1.0	2015-09-12 13:41:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8804	155.0	1.0	1.0	2015-09-12 14:46:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8805	257.0	1.0	1.0	2015-09-12 15:11:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8806	159.0	1.0	1.0	2015-09-12 15:38:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8807	261.0	1.0	1.0	2015-09-12 16:16:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8808	263.0	1.0	1.0	2015-09-12 16:24:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8809	365.0	1.0	1.0	2015-09-12 16:43:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8810	267.0	1.0	1.0	2015-09-12 16:54:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8811	269.0	1.0	1.0	2015-09-12 17:16:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8812	371.0	1.0	1.0	2015-09-12 17:06:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8813	273.0	1.0	1.0	2015-09-12 17:26:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8814	375.0	1.0	1.0	2015-09-12 17:44:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8815	277.0	1.0	1.0	2015-09-12 17:54:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8816	279.0	1.0	1.0	2015-09-12 18:16:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8817	381.0	1.0	1.0	2015-09-12 18:06:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8818	283.0	1.0	1.0	2015-09-12 18:24:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8819	385.0	1.0	1.0	2015-09-12 18:43:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8820	287.0	1.0	1.0	2015-09-12 18:54:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8821	289.0	1.0	1.0	2015-09-12 19:10:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8822	191.0	1.0	1.0	2015-09-12 19:21:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8823	193.0	1.0	1.0	2015-09-12 20:01:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8824	195.0	1.0	1.0	2015-09-12 21:01:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8825	197.0	1.0	1.0	2015-09-12 22:01:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8826	199.0	1.0	1.0	2015-09-12 23:01:00	65.8620833333	0.0	10.0	6.37416666667	0.740416666667	0.0247826086957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8827	102.0	1.0	0.0	2015-09-13 05:53:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8828	104.0	1.0	0.0	2015-09-13 06:23:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8829	206.0	1.0	0.0	2015-09-13 06:59:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8830	208.0	1.0	0.0	2015-09-13 07:20:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8831	210.0	1.0	0.0	2015-09-13 07:28:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8832	312.0	1.0	0.0	2015-09-13 07:38:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8833	314.0	1.0	0.0	2015-09-13 07:53:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8834	216.0	1.0	0.0	2015-09-13 08:05:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8835	218.0	1.0	0.0	2015-09-13 08:20:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8836	220.0	1.0	0.0	2015-09-13 08:28:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8837	322.0	1.0	0.0	2015-09-13 08:38:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8838	324.0	1.0	0.0	2015-09-13 08:53:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8839	226.0	1.0	0.0	2015-09-13 09:05:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8840	228.0	1.0	0.0	2015-09-13 09:20:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8841	230.0	1.0	0.0	2015-09-13 09:28:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8842	332.0	1.0	0.0	2015-09-13 09:38:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8843	134.0	1.0	0.0	2015-09-13 10:05:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8844	236.0	1.0	0.0	2015-09-13 10:27:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8845	138.0	1.0	0.0	2015-09-13 11:05:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8846	142.0	1.0	0.0	2015-09-13 12:05:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8847	146.0	1.0	0.0	2015-09-13 13:05:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8848	150.0	1.0	0.0	2015-09-13 14:05:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8849	152.0	1.0	0.0	2015-09-13 15:05:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8850	254.0	1.0	0.0	2015-09-13 15:27:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8851	156.0	1.0	0.0	2015-09-13 16:05:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8852	258.0	1.0	0.0	2015-09-13 16:27:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8853	360.0	1.0	0.0	2015-09-13 16:46:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8854	262.0	1.0	0.0	2015-09-13 17:03:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8855	264.0	0.0	0.0	2015-09-13 17:10:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8856	366.0	1.0	0.0	2015-09-13 17:14:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8857	268.0	1.0	0.0	2015-09-13 17:40:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8858	370.0	1.0	0.0	2015-09-13 17:51:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8859	272.0	1.0	0.0	2015-09-13 18:04:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8860	274.0	0.0	0.0	2015-09-13 18:10:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8861	376.0	1.0	0.0	2015-09-13 18:14:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8862	278.0	1.0	0.0	2015-09-13 18:40:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8863	380.0	1.0	0.0	2015-09-13 18:51:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8864	282.0	1.0	0.0	2015-09-13 19:04:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8865	284.0	0.0	0.0	2015-09-13 19:10:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8866	386.0	1.0	0.0	2015-09-13 19:14:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8867	288.0	1.0	0.0	2015-09-13 19:40:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8868	190.0	1.0	0.0	2015-09-13 20:28:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8869	192.0	1.0	0.0	2015-09-13 21:38:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8870	194.0	1.0	0.0	2015-09-13 22:38:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8871	196.0	1.0	0.0	2015-09-13 23:38:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8872	101.0	1.0	1.0	2015-09-13 05:01:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8873	103.0	1.0	1.0	2015-09-13 05:36:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8874	305.0	1.0	1.0	2015-09-13 06:05:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8875	207.0	1.0	1.0	2015-09-13 06:36:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8876	309.0	1.0	1.0	2015-09-13 06:23:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8877	211.0	0.0	1.0	2015-09-13 06:40:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8878	313.0	1.0	1.0	2015-09-13 07:05:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8879	215.0	1.0	1.0	2015-09-13 07:16:00	67.1741666667	0.0	10.0	6.10083333333	0.754583333333	0.0708695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
