	day_of_week	day_of_month	month	time_of_day	topic_train	t_bullet	t_limited	t_northbound	timestamp	train_id_x	tweet_id	uid	is_delay	delay_minor	delay_med	delay_major	delay_catastrophic	is_backlog	is_canceled	is_passing	is_accident	is_medical	is_mechanical	is_customer	is_event
348	2	9	9	error	'279'	0	1	1	2015-09-09 01:39:12	279	641425591816720384	287641791390314184704	1	0	0	0	0	1	0	0	1	0	0	0	0
349	2	9	9	error	'279'	0	1	1	2015-09-09 01:39:12	279	641425591816720384	282641790961329115136	1	0	0	0	0	1	0	0	1	0	0	0	0
350	2	9	9	error	'366'	1	0	0	2015-09-09 00:33:37	366	641409085108187136	135641636258867900416	0	0	0	0	0	0	0	0	0	0	0	0	0
351	2	9	9	error	'262'	0	1	0	2015-09-09 00:14:33	262	641404287445135360	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0
352	2	9	9	error	'262'	0	1	0	2015-09-09 00:14:33	262	641404287445135360	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0
353	2	9	9	error	'262'	0	1	0	2015-09-09 00:14:33	262	641404287445135360	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0
354	2	9	9	error	'262'	0	1	0	2015-09-09 00:14:33	262	641404287445135360	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0
355	1	8	9	error	'371'	1	0	1	2015-09-08 23:30:53	371	641393298557530112	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0
356	1	8	9	error	'371'	1	0	1	2015-09-08 23:30:53	371	641393298557530112	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0
357	1	8	9	error	'371'	1	0	1	2015-09-08 23:30:53	371	641393298557530112	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0
358	1	8	9	error	'371'	1	0	1	2015-09-08 23:30:53	371	641393298557530112	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0
359	1	8	9	error	'150'	0	0	0	2015-09-08 21:25:42	150	641361794049507329	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0
360	1	8	9	error	'150'	0	0	0	2015-09-08 21:25:42	150	641361794049507329	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0
361	1	8	9	error	'150'	0	0	0	2015-09-08 21:25:42	150	641361794049507329	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0
362	1	8	9	error	'150'	0	0	0	2015-09-08 21:25:42	150	641361794049507329	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0
363	1	8	9	rush_evening	'142'	0	0	0	2015-09-08 19:27:16	142	641331991644905472	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0
364	1	8	9	rush_evening	'142'	0	0	0	2015-09-08 19:27:16	142	641331991644905472	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0
365	1	8	9	rush_evening	'142'	0	0	0	2015-09-08 19:27:16	142	641331991644905472	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0
366	1	8	9	rush_evening	'142'	0	0	0	2015-09-08 19:27:16	142	641331991644905472	279641425591816720384	1	0	1	0	0	0	0	0	0	0	1	1	0
367	1	8	9	rush_evening	'233'	0	1	1	2015-09-08 17:06:01	233	641296442917822464	366641409085108187136	1	1	0	0	0	1	0	0	0	0	0	0	0
368	1	8	9	rush_evening	'135'	0	0	1	2015-09-08 16:29:02	135	641287136520572928	262641404287445135360	1	1	0	0	0	0	0	0	0	0	1	0	0
369	4	4	9	error	'152'	0	0	0	2015-09-04 22:43:25	152	639931803151699968	371641393298557530112	0	0	0	0	0	0	0	0	0	0	0	0	0
370	4	4	9	error	'152'	0	0	0	2015-09-04 22:28:54	152	639928147601813504	150641361794049507329	1	1	0	0	0	0	0	0	0	0	0	0	0
371	4	4	9	error	'278'	0	1	0	2015-09-04 02:10:08	278	639621436919803904	142641331991644905472	1	1	0	0	0	0	0	0	0	0	0	0	0
372	3	3	9	error	'197'	0	0	1	2015-09-03 04:14:07	197	639290251022696448	233641296442917822464	1	1	0	0	0	0	0	0	0	0	0	0	0
373	2	2	9	error	'257'	0	1	1	2015-09-02 22:39:26	257	639206023199256577	135641287136520572928	0	0	0	0	0	0	0	0	0	0	0	0	0
374	2	2	9	error	'152', ''	0	0	0	2015-09-02 22:34:34	152	639204798902878208	152639931803151699968	1	0	1	0	0	0	0	0	0	0	0	0	0
375	2	2	9	error	'257'	0	1	1	2015-09-02 21:55:14	257	639194900706136064	152639928147601813504	0	0	0	0	0	0	0	0	0	0	0	0	0
376	2	2	9	error	'257'	0	1	1	2015-09-02 21:44:34	257	639192214967443456	278639621436919803904	1	0	1	0	0	0	0	0	0	0	0	0	1
377	2	2	9	error	'150'	0	0	0	2015-09-02 21:18:37	150	639185687137267713	197639290251022696448	0	0	0	0	0	0	0	0	0	0	0	0	0
378	2	2	9	rush_evening	'142'	0	0	0	2015-09-02 19:39:32	142	639160750322413568	257639206023199256577	1	0	1	0	0	0	0	0	0	0	0	0	0
379	2	2	9	rush_evening	'143'	0	0	1	2015-09-02 19:28:03	143	639157859469664260	152639204798902878208	1	1	0	0	0	0	0	0	0	0	0	0	0
380	2	2	9	rush_evening	'138'	0	0	0	2015-09-02 18:04:38	138	639136865837150208	257639194900706136064	1	0	1	0	0	0	0	0	0	0	0	0	0
381	2	2	9	workday	'313'	1	0	1	2015-09-02 14:40:05	313	639085392231206913	257639192214967443456	1	1	0	0	0	0	0	0	0	0	1	0	0
382	2	2	9	workday	'313'	1	0	1	2015-09-02 14:33:42	313	639083784957132800	150639185687137267713	1	1	0	0	0	0	0	0	0	0	0	0	0
383	1	1	9	error	'152'	0	0	0	2015-09-01 22:06:57	152	638835460958085120	142639160750322413568	1	0	0	0	0	0	0	0	0	0	0	0	0
384	1	1	9	error	'155'	0	0	1	2015-09-01 21:10:05	155	638821151578288131	143639157859469664260	0	0	0	0	0	0	0	0	0	0	0	0	0
385	1	1	9	error	'155'	0	0	1	2015-09-01 21:08:35	155	638820771599527936	138639136865837150208	1	1	0	0	0	0	0	0	0	0	0	0	0
386	1	1	9	error	'269'	0	1	1	2015-09-01 00:27:13	269	638508371084120064	313639085392231206913	1	0	1	0	0	0	0	0	0	0	0	1	0
387	0	31	8	rush_evening	'139'	0	0	1	2015-08-31 18:33:49	139	638419437960347648	313639083784957132800	1	0	1	0	0	0	0	0	0	1	0	0	0
388	0	31	8	rush_evening	'138'	0	0	0	2015-08-31 18:06:20	138	638412521611915264	152638835460958085120	1	1	0	0	0	0	0	0	0	0	0	0	0
389	5	29	8	error	'268'	0	1	0	2015-08-29 01:15:41	268	637433404426813440	155638821151578288131	0	0	0	0	0	0	0	0	0	0	0	0	0
390	4	28	8	error	'152'	0	0	0	2015-08-28 22:34:33	152	637392854621417472	155638820771599527936	0	0	0	0	0	0	0	0	0	0	0	0	0
391	4	28	8	rush_evening	'135'	0	0	1	2015-08-28 19:33:48	135	637347367222546437	269638508371084120064	0	0	0	0	0	0	0	0	0	0	0	0	0
392	4	28	8	rush_evening	'142'	0	0	0	2015-08-28 19:33:04	142	637347183696605184	139638419437960347648	1	1	0	0	0	0	0	0	0	0	0	0	0
393	4	28	8	error	'268'	0	1	0	2015-08-28 01:16:24	268	637071196152991744	138638412521611915264	1	1	0	0	0	0	0	0	0	0	0	0	0
394	4	28	8	error	'360'	1	0	0	2015-08-28 00:12:42	360	637055166420619264	268637433404426813440	1	1	0	0	0	0	0	0	0	0	0	0	1
395	3	27	8	error	'150'	0	0	0	2015-08-27 22:40:19	150	637031918580531200	152637392854621417472	1	0	1	0	0	0	0	0	0	0	0	0	0
396	3	27	8	error	'150'	0	0	0	2015-08-27 22:39:58	150	637031829749563392	135637347367222546437	0	0	0	0	0	0	0	0	0	0	0	0	0
397	3	27	8	error	'152'	0	0	0	2015-08-27 22:24:21	152	637027899531505664	142637347183696605184	1	1	0	0	0	0	0	0	0	0	0	0	0
398	3	27	8	error	'150'	0	0	0	2015-08-27 21:18:07	150	637011232415985664	268637071196152991744	1	1	0	0	0	0	0	0	0	0	0	0	0
399	3	27	8	error	'150'	0	0	0	2015-08-27 21:04:29	150	637007802515394560	360637055166420619264	1	1	0	0	0	0	0	0	0	0	0	1	0
400	3	27	8	rush_evening	'142'	0	0	0	2015-08-27 19:53:05	142	636989831038398468	150637031918580531200	1	0	0	1	0	0	0	0	0	0	0	1	0
401	3	27	8	rush_evening	'143'	0	0	1	2015-08-27 19:24:42	143	636982691678822400	150637031829749563392	1	0	0	0	0	0	0	0	0	0	0	1	0
402	3	27	8	rush_evening	'135'	0	0	1	2015-08-27 17:40:14	135	636956401810542592	152637027899531505664	1	0	1	0	0	1	0	0	0	0	0	1	0
403	3	27	8	workday	'225'	0	1	1	2015-08-27 15:42:12	225	636926694423597056	150637011232415985664	1	0	1	0	0	0	0	0	0	0	0	0	0
404	3	27	8	error	'268'	0	1	0	2015-08-27 01:15:15	268	636708521942188032	150637007802515394560	1	0	1	0	0	0	0	0	0	0	0	0	0
405	3	27	8	error	'269', ''	0	1	1	2015-08-27 00:50:02	269	636702174760734721	142636989831038398468	1	0	0	1	0	0	0	0	0	0	0	0	0
406	2	26	8	error	'155'	0	0	1	2015-08-26 22:21:16	155	636664734532550657	143636982691678822400	1	0	1	0	0	0	0	0	0	0	0	0	0
407	2	26	8	error	'254', ''	0	1	0	2015-08-26 21:58:52	254	636659101250928640	135636956401810542592	1	0	1	0	0	0	0	0	0	0	0	1	0
408	1	25	8	error	'156'	0	0	0	2015-08-25 23:43:13	156	636322970080645120	225636926694423597056	1	0	1	0	0	0	0	0	0	0	0	0	0
409	1	25	8	error	'156'	0	0	0	2015-08-25 22:52:30	156	636310210655580161	268636708521942188032	1	0	1	0	0	0	0	0	0	0	0	0	0
410	1	25	8	error	'254'	0	1	0	2015-08-25 22:25:16	254	636303354528817152	269636702174760734721	0	0	0	0	0	0	0	0	0	0	0	0	0
411	1	25	8	rush_evening	'143'	0	0	1	2015-08-25 19:36:00	143	636260759182245888	155636664734532550657	1	1	0	0	0	0	0	0	0	0	0	0	0
412	1	25	8	rush_evening	'135'	0	0	1	2015-08-25 17:36:28	135	636230676694503424	254636659101250928640	1	1	0	0	0	0	0	0	0	0	0	0	0
413	1	25	8	error	'268'	0	1	0	2015-08-25 01:53:14	268	635993302165159936	156636322970080645120	1	0	1	0	0	0	0	0	0	0	0	0	0
414	1	25	8	error	'370'	1	0	0	2015-08-25 01:20:51	370	635985154977038337	156636310210655580161	1	0	1	0	0	0	0	0	0	0	0	0	0
415	1	25	8	error	'268'	0	1	0	2015-08-25 01:10:51	268	635982638000373760	254636303354528817152	1	1	0	0	0	0	0	0	0	0	0	0	0
416	0	24	8	error	'254'	0	1	0	2015-08-24 22:27:37	254	635941558320128005	143636260759182245888	1	0	1	0	0	0	0	0	0	0	0	0	0
417	0	24	8	error	'257', ''	0	1	1	2015-08-24 22:01:39	257	635935023460298752	135636230676694503424	1	0	1	0	0	0	0	0	0	0	0	0	0
418	0	24	8	error	'257'	0	1	1	2015-08-24 21:51:07	257	635932374711140352	268635993302165159936	1	0	0	1	0	0	0	0	0	0	0	0	0
419	5	22	8	error	'375'	1	0	1	2015-08-22 01:22:27	375	634898393194631168	370635985154977038337	1	0	1	0	0	1	0	0	0	0	0	1	0
420	3	20	8	error	'371'	1	0	1	2015-08-20 00:09:55	371	634155362954776576	268635982638000373760	1	0	1	0	0	0	0	0	0	0	0	0	0
421	2	19	8	error	'257', ''	0	1	1	2015-08-19 23:00:52	257	634137986263814144	254635941558320128005	1	0	1	0	0	0	0	0	0	0	0	0	0
422	2	19	8	error	'151'	0	0	1	2015-08-19 21:08:14	151	634109641396461569	257635935023460298752	1	0	0	0	0	0	1	0	0	0	0	0	0
423	2	19	8	workday	'312'	1	0	0	2015-08-19 15:05:39	312	634018396061892609	257635932374711140352	1	0	1	0	0	0	0	0	0	0	1	0	0
424	1	18	8	error	'150'	0	0	0	2015-08-18 21:37:19	150	633754574688382976	375634898393194631168	1	0	0	1	0	0	0	0	1	0	0	0	0
425	5	15	8	error	'269'	0	1	1	2015-08-15 01:12:12	269	632359097661153280	371634155362954776576	0	0	0	0	0	0	0	0	0	0	0	0	0
426	4	14	8	error	'151'	0	0	1	2015-08-14 21:31:28	151	632303547606917120	257634137986263814144	1	0	1	0	0	0	0	0	0	0	0	0	0
427	3	13	8	rush_evening	'143'	0	0	1	2015-08-13 19:52:25	143	631916233139470336	151634109641396461569	1	1	0	0	0	0	0	0	0	0	0	0	0
428	3	13	8	rush_evening	'143'	0	0	1	2015-08-13 19:33:03	143	631911360826204160	312634018396061892609	1	0	1	0	0	0	0	0	0	0	0	0	0
429	3	13	8	rush_evening	'143'	0	0	1	2015-08-13 19:15:34	143	631906962372866048	150633754574688382976	1	1	0	0	0	0	0	0	0	0	0	0	0
430	3	13	8	rush_evening	'143'	0	0	1	2015-08-13 18:23:52	143	631893952291995648	269632359097661153280	1	1	0	0	0	0	0	0	1	0	0	0	1
431	3	13	8	workday	'220'	0	1	0	2015-08-13 15:52:03	220	631855746557149184	151632303547606917120	1	1	0	0	0	0	0	0	0	0	0	0	0
432	3	13	8	error	'370'	1	0	0	2015-08-13 01:19:28	370	631636151510523908	143631916233139470336	1	0	0	0	1	0	0	0	0	0	1	0	0
433	3	13	8	error	'268'	0	1	0	2015-08-13 01:12:09	268	631634312354394112	143631911360826204160	1	0	0	1	0	0	0	0	0	0	1	0	0
434	2	12	8	error	'262'	0	1	0	2015-08-12 23:34:17	262	631609683384467456	143631906962372866048	1	1	0	0	0	0	0	0	0	0	0	0	0
435	2	12	8	error	'376'	1	0	0	2015-08-12 00:48:42	376	631266022410969089	143631893952291995648	1	1	0	0	0	0	0	0	0	0	0	0	0
436	1	11	8	rush_evening	'231'	0	1	1	2015-08-11 16:09:41	231	631135405077704704	220631855746557149184	1	1	0	0	0	0	0	0	0	0	0	0	0
437	1	11	8	error	'268'	0	1	0	2015-08-11 01:08:56	268	630908724547182592	370631636151510523908	1	0	1	0	0	0	0	0	0	0	0	0	1
438	0	10	8	error	'152'	0	0	0	2015-08-10 22:33:57	152	630869721437483008	268631634312354394112	1	0	1	0	0	0	0	0	0	0	0	0	1
439	5	8	8	error	'360'	1	0	0	2015-08-08 00:00:37	360	629804371094605824	262631609683384467456	0	0	0	0	0	0	0	0	0	0	0	0	0
440	4	7	8	error	'360'	1	0	0	2015-08-07 23:59:38	360	629804122154217473	376631266022410969089	0	0	0	0	0	0	0	0	0	0	0	0	0
441	4	7	8	error	'360'	1	0	0	2015-08-07 23:59:16	360	629804031074897924	231631135405077704704	1	0	1	0	0	0	0	0	0	0	0	0	0
442	4	7	8	error	'273'	0	1	1	2015-08-07 00:19:23	273	629446702617903104	268630908724547182592	1	0	1	0	0	0	0	0	0	0	0	0	0
443	3	6	8	error	'283'	0	1	1	2015-08-06 01:26:58	283	629101323149930496	152630869721437483008	1	1	0	0	0	0	0	0	0	0	1	0	0
444	3	6	8	error	'287'	0	1	1	2015-08-06 01:26:05	287	629101103167209472	360629804371094605824	1	0	1	0	0	0	0	0	0	0	0	1	0
445	1	4	8	error	'385'	1	0	1	2015-08-04 03:02:52	385	628400683155238912	360629804122154217473	1	0	1	0	0	0	0	0	0	0	0	0	0
446	1	4	8	error	'385', '274'	1	0	1	2015-08-04 01:53:01	385	628383102797115392	360629804031074897924	1	0	0	0	0	0	0	0	0	0	0	1	0
447	1	4	8	error	'385', '274'	0	1	0	2015-08-04 01:53:01	274	628383102797115392	273629446702617903104	1	0	0	0	0	0	1	0	0	0	1	0	0
448	5	1	8	error	'262', '264', '366', '268', '263', '365'	0	1	0	2015-08-01 00:44:05	262	627278592561381377	283629101323149930496	1	0	1	0	0	0	0	0	0	0	0	0	0
449	5	1	8	error	'262', '264', '366', '268', '263', '365'	0	1	0	2015-08-01 00:44:05	264	627278592561381377	287629101103167209472	0	0	0	0	0	0	0	0	0	0	0	0	0
450	5	1	8	error	'262', '264', '366', '268', '263', '365'	1	0	0	2015-08-01 00:44:05	366	627278592561381377	385628400683155238912	1	0	0	0	0	0	1	0	0	0	0	0	0
451	5	1	8	error	'262', '264', '366', '268', '263', '365'	0	1	0	2015-08-01 00:44:05	268	627278592561381377	385628383102797115392	1	0	0	0	0	0	0	0	1	0	0	0	0
452	5	1	8	error	'262', '264', '366', '268', '263', '365'	0	1	1	2015-08-01 00:44:05	263	627278592561381377	274628383102797115392	1	0	0	0	0	0	0	0	1	0	0	0	0
453	5	1	8	error	'262', '264', '366', '268', '263', '365'	1	0	1	2015-08-01 00:44:05	365	627278592561381377	262627278592561381377	1	0	0	0	1	0	0	0	1	0	0	0	0
454	5	1	8	error	'360', '159'	1	0	0	2015-08-01 00:10:55	360	627270244415836161	264627278592561381377	1	0	0	0	1	0	0	0	1	0	0	0	0
455	5	1	8	error	'360', '159'	0	0	1	2015-08-01 00:10:55	159	627270244415836161	366627278592561381377	1	0	0	0	1	0	0	0	1	0	0	0	0
456	4	31	7	error	'159'	0	0	1	2015-07-31 23:46:17	159	627264046060826624	268627278592561381377	1	0	0	1	0	0	0	0	1	0	0	0	0
457	4	31	7	error	'360', ''	1	0	0	2015-07-31 23:45:27	360	627263837792702464	263627278592561381377	1	0	1	0	0	0	0	0	1	0	0	0	0
458	4	31	7	error	'360'	1	0	0	2015-07-31 23:29:07	360	627259728129753088	365627278592561381377	1	0	1	0	0	0	0	0	1	0	0	0	0
459	4	31	7	error	'371'	1	0	1	2015-07-31 00:44:11	371	626916231656767488	360627270244415836161	1	0	0	0	0	0	1	0	1	0	0	0	0
460	3	30	7	rush_evening	'233'	0	1	1	2015-07-30 17:10:22	233	626802021782302724	159627270244415836161	1	0	0	0	0	0	1	0	1	0	0	0	0
461	3	30	7	error	'283'	0	1	1	2015-07-30 02:19:56	283	626577938624831488	159627264046060826624	1	0	0	0	0	0	0	0	1	0	0	0	0
462	3	30	7	error	'258'	0	1	0	2015-07-30 00:00:21	258	626542811354009600	360627263837792702464	1	0	0	0	0	0	0	0	1	0	0	0	0
463	2	29	7	error	'258'	0	1	0	2015-07-29 23:29:21	258	626535008744837121	360627259728129753088	1	0	0	0	0	0	0	0	1	0	0	0	0
464	2	29	7	rush_evening	'143'	0	0	1	2015-07-29 19:45:13	143	626478604134825984	371626916231656767488	1	1	0	0	0	0	0	0	0	0	0	0	0
465	2	29	7	rush_evening	'233'	0	1	1	2015-07-29 16:12:49	233	626425154193784832	233626802021782302724	1	0	1	0	0	0	0	0	0	0	0	0	0
466	2	29	7	error	'194'	0	0	0	2015-07-29 06:04:10	194	626271981961265154	283626577938624831488	1	0	1	0	0	0	0	0	0	0	0	0	0
467	2	29	7	error	'197'	0	0	1	2015-07-29 05:44:05	197	626266927338360832	258626542811354009600	1	0	0	1	0	0	0	0	0	0	0	0	0
468	2	29	7	error	'375'	1	0	1	2015-07-29 01:15:52	375	626199429607895040	258626535008744837121	1	0	1	0	0	0	0	0	0	0	0	0	0
469	1	28	7	rush_evening	'142'	0	0	0	2015-07-28 19:10:20	142	626107437888573440	143626478604134825984	1	0	1	0	0	0	0	0	0	0	0	1	1
470	1	28	7	error	'375'	1	0	1	2015-07-28 00:47:26	375	625829885911547904	233626425154193784832	0	0	0	0	0	0	0	0	0	0	0	0	0
471	1	28	7	error	'277'	0	1	1	2015-07-28 00:46:36	277	625829673511948288	194626271981961265154	1	0	0	0	0	0	0	0	0	0	0	0	0
472	1	28	7	error	'273'	0	1	1	2015-07-28 00:11:51	273	625820927901601792	197626266927338360832	1	0	0	0	0	0	0	0	0	1	0	0	0
473	5	25	7	error	'375'	1	0	1	2015-07-25 01:13:05	375	624749175184322564	375626199429607895040	1	0	1	0	0	0	0	0	0	0	0	0	0
474	5	25	7	error	'375'	1	0	1	2015-07-25 01:06:04	375	624747408304373760	142626107437888573440	1	1	0	0	0	0	0	0	0	0	0	1	0
475	5	25	7	error	'273'	0	1	1	2015-07-25 00:57:07	273	624745159742259200	375625829885911547904	0	0	0	0	0	0	0	0	0	0	0	0	0
476	5	25	7	error	'365'	1	0	1	2015-07-25 00:01:27	365	624731150263521280	277625829673511948288	1	1	0	0	0	0	0	0	0	0	0	1	0
477	3	23	7	rush_evening	'233'	0	1	1	2015-07-23 17:21:21	233	624268074644955136	273625820927901601792	1	1	0	0	0	0	0	0	0	0	0	0	0
478	3	23	7	rush_evening	'233'	0	1	1	2015-07-23 17:10:07	233	624265244886503428	375624749175184322564	0	0	0	0	0	0	0	0	0	0	0	0	0
479	3	23	7	rush_evening	'226'	0	1	0	2015-07-23 16:33:28	226	624256021477756928	375624747408304373760	0	0	0	0	0	0	0	0	0	0	0	0	0
480	3	23	7	workday	'216'	0	1	0	2015-07-23 15:29:21	216	624239888699777026	273624745159742259200	1	0	0	0	0	0	1	0	0	0	1	0	0
481	3	23	7	workday	'216'	0	1	0	2015-07-23 14:48:09	216	624229518572589056	365624731150263521280	0	0	0	0	0	0	0	0	0	0	0	0	0
482	3	23	7	error	'273'	0	1	1	2015-07-23 00:12:17	273	624009098481172480	233624268074644955136	1	0	0	1	0	0	0	0	0	0	1	0	0
483	2	22	7	rush_evening	'233'	0	1	1	2015-07-22 16:35:23	233	623894116573667328	233624265244886503428	1	0	0	0	0	0	0	0	0	0	1	0	0
484	2	22	7	rush_evening	'220'	0	1	0	2015-07-22 16:01:27	220	623885577469886464	226624256021477756928	1	0	1	0	0	0	0	0	0	0	0	1	0
485	2	22	7	error	'386'	1	0	0	2015-07-22 01:37:17	386	623668101712773120	216624239888699777026	1	0	1	0	0	1	0	0	0	0	1	0	0
486	1	21	7	error	'365'	1	0	1	2015-07-21 23:51:39	365	623641520030093312	216624229518572589056	1	0	0	0	0	0	0	0	0	0	1	0	0
487	1	21	7	rush_evening	'135'	0	0	1	2015-07-21 17:09:21	135	623540276263399424	273624009098481172480	1	1	0	0	0	0	0	0	0	0	0	0	0
488	1	21	7	rush_evening	'233'	0	1	1	2015-07-21 16:54:04	233	623536429210046464	233623894116573667328	1	0	1	0	0	0	0	0	0	0	0	0	0
489	1	21	7	workday	'314'	1	0	0	2015-07-21 14:05:57	314	623494122045730816	220623885577469886464	1	1	0	0	0	0	0	0	0	0	0	0	0
490	0	20	7	rush_evening	'230'	0	1	0	2015-07-20 16:37:01	230	623169752509190144	386623668101712773120	0	0	0	0	0	0	0	0	0	0	0	0	0
491	0	20	7	workday	'323'	1	0	1	2015-07-20 15:21:17	323	623150694824935424	365623641520030093312	0	0	0	0	0	0	0	0	0	0	0	0	0
492	0	20	7	workday	'217', '221'	0	1	1	2015-07-20 15:17:12	217	623149667388252161	135623540276263399424	1	0	1	0	0	0	0	0	0	0	0	0	0
493	0	20	7	workday	'217', '221'	0	1	1	2015-07-20 15:17:12	221	623149667388252161	233623536429210046464	1	0	1	0	0	0	0	0	0	0	0	0	0
494	0	20	7	workday	'221'	0	1	1	2015-07-20 15:07:17	221	623147171441840129	314623494122045730816	0	0	0	0	0	0	0	0	0	0	0	0	0
495	5	18	7	error	'156'	0	0	0	2015-07-18 00:00:08	156	622194104517050369	230623169752509190144	1	0	1	0	0	0	0	0	0	0	0	0	0
496	3	16	7	workday	'218'	0	1	0	2015-07-16 14:40:16	218	621690817686585344	323623150694824935424	1	0	0	0	0	1	0	1	0	0	0	0	0
497	3	16	7	error	'267', '371'	0	1	1	2015-07-16 00:38:13	267	621478910815924224	217623149667388252161	1	0	1	0	0	1	0	0	0	0	0	0	0
498	3	16	7	error	'267', '371'	1	0	1	2015-07-16 00:38:13	371	621478910815924224	221623149667388252161	1	0	1	0	0	0	0	0	0	0	0	0	0
499	3	16	7	error	'267'	0	1	1	2015-07-16 00:27:32	267	621476223714136064	221623147171441840129	1	0	1	0	0	0	0	0	0	0	0	0	0
500	2	15	7	rush_evening	'138'	0	0	0	2015-07-15 18:31:33	138	621386637159698433	156622194104517050369	1	1	0	0	0	0	0	0	0	0	0	0	0
501	2	15	7	rush_evening	'233'	0	1	1	2015-07-15 16:47:28	233	621360444146475008	218621690817686585344	0	0	0	0	0	0	0	0	0	0	0	0	0
502	2	15	7	error	'264'	0	1	0	2015-07-15 01:59:30	264	621136980282343424	267621478910815924224	1	0	1	0	0	0	0	0	0	0	0	0	0
503	2	15	7	error	'268'	0	1	0	2015-07-15 01:40:57	268	621132308528136192	371621478910815924224	1	0	1	0	0	0	0	0	0	0	0	0	0
504	2	15	7	error	'264'	0	1	0	2015-07-15 00:54:43	264	621120675982479361	267621476223714136064	1	0	0	0	0	1	0	0	0	0	1	0	0
505	1	14	7	error	'146'	0	0	0	2015-07-14 20:28:26	146	621053662199033856	138621386637159698433	1	1	0	0	0	0	0	0	0	0	0	0	0
506	1	14	7	rush_evening	'142', '143'	0	0	0	2015-07-14 19:25:34	142	621037841892577280	233621360444146475008	1	1	0	0	0	0	0	0	0	0	0	0	0
507	1	14	7	rush_evening	'142', '143'	0	0	1	2015-07-14 19:25:34	143	621037841892577280	264621136980282343424	0	0	0	0	0	0	0	0	0	0	0	0	0
508	1	14	7	workday	'313'	1	0	1	2015-07-14 14:08:13	313	620957977856454656	268621132308528136192	1	0	0	0	0	0	0	0	1	0	0	0	0
509	1	14	7	error	'258'	0	1	0	2015-07-14 00:35:41	258	620753498699755520	264621120675982479361	1	0	0	0	0	0	0	0	1	0	0	0	0
510	1	14	7	error	'258'	0	1	0	2015-07-14 00:25:42	258	620750983967080448	146621053662199033856	1	1	0	0	0	0	0	0	0	0	0	0	0
511	1	14	7	error	'269'	0	1	1	2015-07-14 00:24:59	269	620750805478420480	142621037841892577280	1	1	0	0	0	0	0	0	0	0	0	0	0
512	0	13	7	rush_evening	'135'	0	0	1	2015-07-13 17:40:42	135	620649061914312704	143621037841892577280	1	1	0	0	0	0	0	0	0	0	0	0	0
513	3	9	7	error	'146', '150'	0	0	0	2015-07-09 20:03:05	146	619235342361563136	313620957977856454656	1	0	0	0	0	0	1	0	0	0	1	0	0
514	3	9	7	error	'146', '150'	0	0	0	2015-07-09 20:03:05	150	619235342361563136	258620753498699755520	1	0	0	1	0	0	0	0	0	0	1	0	0
515	2	8	7	error	'156'	0	0	0	2015-07-08 23:49:48	156	618930012998111232	258620750983967080448	1	0	1	0	0	0	0	0	0	0	1	0	0
516	2	8	7	error	'156'	0	0	0	2015-07-08 23:00:21	156	618917566392602624	269620750805478420480	0	0	0	0	0	0	0	0	0	0	0	0	0
517	2	8	7	error	'375'	1	0	1	2015-07-08 01:10:14	375	618587863039381505	135620649061914312704	1	0	1	0	0	0	0	0	0	0	0	0	0
518	1	7	7	error	'375'	1	0	1	2015-07-07 00:53:48	375	618221343335563265	146619235342361563136	1	0	0	0	0	0	1	0	0	0	0	0	0
519	1	7	7	error	'365'	1	0	1	2015-07-07 00:11:58	365	618210814105796608	150619235342361563136	0	0	0	0	0	0	0	0	0	0	0	0	0
520	3	2	7	error	'278'	0	1	0	2015-07-02 01:55:38	278	616424962216177664	156618930012998111232	1	0	1	0	0	0	0	0	0	1	0	0	1
521	3	2	7	error	'268'	0	1	0	2015-07-02 01:34:58	268	616419760918495232	156618917566392602624	1	0	1	0	0	0	0	0	0	1	0	0	0
522	3	2	7	error	'274'	0	1	0	2015-07-02 01:08:02	274	616412984684863489	375618587863039381505	0	0	0	0	0	0	0	0	0	0	0	0	0
523	2	1	7	error	'261'	0	1	1	2015-07-01 23:57:42	261	616395282956161025	375618221343335563265	0	0	0	0	0	0	0	0	0	0	0	0	0
524	2	1	7	rush_evening	'134'	0	0	0	2015-07-01 17:02:35	134	616290816567443456	365618210814105796608	1	0	1	0	0	0	0	0	0	0	0	1	0
525	2	1	7	rush_evening	'220'	0	1	0	2015-07-01 16:28:33	220	616282252708810756	278616424962216177664	1	1	0	0	0	0	0	0	0	0	0	0	0
