	Unnamed: 0	created_at	favorite_count	hashtags	id	in_reply_to_screen_name	retweet_count	text	day_of_week	day_of_month	month	time_of_day	topic_train	t_bullet	t_limited	t_northbound	timestamp	train_id	tweet_id
348	348	2015-08-27 22:39:58		SB150, Caltrain	637031829749563392		3.0	#SB150 is on the move out of PA after passenger removed by PD. #Caltrain	3	27	8	error	'150'	0	0	0	2015-08-27 22:39:58	150	637031829749563392
349	349	2015-08-27 22:24:21		SB152, Caltrain	637027899531505664		3.0	#SB152 is holding at PA for the removal of a passenger. It is currently 15 mins delayed. #Caltrain	3	27	8	error	'152'	0	0	0	2015-08-27 22:24:21	152	637027899531505664
350	350	2015-08-27 21:18:07		SB150, Caltrain	637011232415985664		3.0	#SB150 is -14 mins late at PA due to single tracking. #Caltrain	3	27	8	error	'150'	0	0	0	2015-08-27 21:18:07	150	637011232415985664
351	351	2015-08-27 21:04:29	1.0	SB150, Caltrain	637007802515394560		2.0	#SB150 is -11 mins late at HIL due to single tracking. #Caltrain	3	27	8	error	'150'	0	0	0	2015-08-27 21:04:29	150	637007802515394560
352	352	2015-08-27 19:53:05		SB142, Caltrain	636989831038398468		2.0	#SB142 is stalled at Santa Clara, rescue locomotive hooking up now. Currently 20 mins delayed. #Caltrain	3	27	8	rush_evening	'142'	0	0	0	2015-08-27 19:53:05	142	636989831038398468
353	353	2015-08-27 19:24:42		NB143, Caltrain	636982691678822400		2.0	#NB143 is 15 mins delayed due to San Mateo bridge proj. #Caltrain	3	27	8	rush_evening	'143'	0	0	1	2015-08-27 19:24:42	143	636982691678822400
354	354	2015-08-27 17:40:14	2.0	NB135, CaLtrain	636956401810542592		4.0	#NB135 is 14 mins delayed due to heavy ridership. #CaLtrain	3	27	8	rush_evening	'135'	0	0	1	2015-08-27 17:40:14	135	636956401810542592
355	355	2015-08-27 15:42:12		NB225, Caltrain	636926694423597056		2.0	#NB225 is 11 mins delayed out if HIL. #Caltrain	3	27	8	workday	'225'	0	1	1	2015-08-27 15:42:12	225	636926694423597056
356	356	2015-08-27 01:15:15		SB268, Caltrain	636708521942188032		3.0	#SB268 is -11 mins late at SUN. #Caltrain	3	27	8	error	'268'	0	1	0	2015-08-27 01:15:15	268	636708521942188032
357	357	2015-08-27 00:50:02		NB269, SFGiants, Caltrain	636702174760734721		2.0	#NB269 departed San Carlos standing room only. Expect heavy NB traffic ahead of #SFGiants game. #Caltrain	3	27	8	error	'269', ''	0	1	1	2015-08-27 00:50:02	269	636702174760734721
358	358	2015-08-26 22:21:16	1.0	NB155, Caltrain	636664734532550657		2.0	#NB155 is -10 mins late at San Mateo. #Caltrain	2	26	8	error	'155'	0	0	1	2015-08-26 22:21:16	155	636664734532550657
359	359	2015-08-26 21:58:52		SB254, Caltrain	636659101250928640		1.0	#SB254 is -10 mins late into SBR due to Quint St slow order, single tracking at 22nd. #Caltrain	2	26	8	error	'254', ''	0	1	0	2015-08-26 21:58:52	254	636659101250928640
360	360	2015-08-25 23:43:13		SB156, Caltrain	636322970080645120		1.0	#SB156 is -15 mins delayed at MV. #Caltrain	1	25	8	error	'156'	0	0	0	2015-08-25 23:43:13	156	636322970080645120
361	361	2015-08-25 22:52:30		SB156, Caltrain	636310210655580161		2.0	#SB156 is -11 mins delayed at BUR. #Caltrain	1	25	8	error	'156'	0	0	0	2015-08-25 22:52:30	156	636310210655580161
362	362	2015-08-25 22:25:16		SB254, Caltrain	636303354528817152		2.0	#SB254 is -10 mins late out of  San Carlos due to single tracking (SF Bridge project/Met 151), Quint St slow order. #Caltrain	1	25	8	error	'254'	0	1	0	2015-08-25 22:25:16	254	636303354528817152
363	363	2015-08-25 19:36:00		NB143, Caltrain	636260759182245888		2.0	#NB143 is 16 mins delayed at San Bruno. #Caltrain	1	25	8	rush_evening	'143'	0	0	1	2015-08-25 19:36:00	143	636260759182245888
364	364	2015-08-25 17:36:28		NB135, Caltrain	636230676694503424		2.0	#NB135 is 13 mins delayed at San Bruno. #Caltrain	1	25	8	rush_evening	'135'	0	0	1	2015-08-25 17:36:28	135	636230676694503424
365	365	2015-08-25 01:53:14		SB268, Caltrain	635993302165159936		2.0	#SB268 is 22 mins late out of Tamien. #Caltrain	1	25	8	error	'268'	0	1	0	2015-08-25 01:53:14	268	635993302165159936
366	366	2015-08-25 01:20:51		SB370, Caltrain	635985154977038337		2.0	#SB370 -11 mins late out of MV due to bikes and following delayed train. #Caltrain	1	25	8	error	'370'	1	0	0	2015-08-25 01:20:51	370	635985154977038337
367	367	2015-08-25 01:10:51	1.0	SB268, Caltrain	635982638000373760		2.0	#SB268 -12 mins late due to bikes, luggage, slow order. #Caltrain	1	25	8	error	'268'	0	1	0	2015-08-25 01:10:51	268	635982638000373760
368	368	2015-08-24 22:27:37	3.0	SB254, Caltrain	635941558320128005		2.0	#SB254 -11 mins delayed departing HIL due to single tracking. #Caltrain	0	24	8	error	'254'	0	1	0	2015-08-24 22:27:37	254	635941558320128005
369	369	2015-08-24 22:01:39	1.0	NB257, Caltrain	635935023460298752		3.0	#NB257 has been terminated at Tamien. 159 is the next NB. #Caltrain	0	24	8	error	'257', ''	0	1	1	2015-08-24 22:01:39	257	635935023460298752
370	370	2015-08-24 21:51:07	1.0	NB257, Caltrain	635932374711140352		2.0	#NB257 is 15 mins delayed due to a brake issue at TAM. #Caltrain	0	24	8	error	'257'	0	1	1	2015-08-24 21:51:07	257	635932374711140352
371	371	2015-08-22 01:22:27		NB375, Caltrain	634898393194631168		5.0	#NB375 is holding outside of 22nd due to police request. #Caltrain	5	22	8	error	'375'	1	0	1	2015-08-22 01:22:27	375	634898393194631168
372	372	2015-08-20 00:09:55		NB371, Caltrain	634155362954776576		2.0	#NB371 departed PA standing room only. #Caltrain	3	20	8	error	'371'	1	0	1	2015-08-20 00:09:55	371	634155362954776576
373	373	2015-08-19 23:00:52		NB257, Caltrain	634137986263814144		2.0	#NB257 is -13 mins late at SBR. #Caltrain	2	19	8	error	'257', ''	0	1	1	2015-08-19 23:00:52	257	634137986263814144
374	374	2015-08-19 21:08:14		NB151, Caltrain	634109641396461569		2.0	#NB151 is -10 mins delayed at HIL. #Caltrain	2	19	8	error	'151'	0	0	1	2015-08-19 21:08:14	151	634109641396461569
375	375	2015-08-19 15:05:39		SB312, Caltrain	634018396061892609		2.0	#SB312 is delayed 12 mins out of San Antonio. #Caltrain	2	19	8	workday	'312'	1	0	0	2015-08-19 15:05:39	312	634018396061892609
376	376	2015-08-18 21:37:19	1.0	SB150, Caltrain	633754574688382976		2.0	#SB150 -10 mins delayed at LAW. #Caltrain	1	18	8	error	'150'	0	0	0	2015-08-18 21:37:19	150	633754574688382976
377	377	2015-08-15 01:12:12	1.0	NB269, Caltrain	632359097661153280		4.0	#NB269 is -10 mins delayed en route to 22nd due to event fans and a near miss with trespasser at RWC. #Caltrain	5	15	8	error	'269'	0	1	1	2015-08-15 01:12:12	269	632359097661153280
378	378	2015-08-14 21:31:28		NB151, Caltrain	632303547606917120		2.0	#NB151 is -10 mins delayed at San Bruno. #Caltrain	4	14	8	error	'151'	0	0	1	2015-08-14 21:31:28	151	632303547606917120
379	379	2015-08-13 19:52:25	1.0	NB143, Caltrain	631916233139470336		2.0	#NB143 is 41 mins delayed out of San Mateo, due to equipment change, single tracking at SM. #Caltrain	3	13	8	rush_evening	'143'	0	0	1	2015-08-13 19:52:25	143	631916233139470336
380	380	2015-08-13 19:33:03	1.0	NB143, Caltrain	631911360826204160		3.0	#NB143 is delayed 31 mins out of BEL due to swapping equipment at SJ.  Will incur more delay due to single tracking at SM &amp; BUR. #Caltrain	3	13	8	rush_evening	'143'	0	0	1	2015-08-13 19:33:03	143	631911360826204160
381	381	2015-08-13 19:15:34		NB143, Caltrain	631906962372866048		4.0	#NB143 is delayed 27 minutes.  Departing PA. #Caltrain	3	13	8	rush_evening	'143'	0	0	1	2015-08-13 19:15:34	143	631906962372866048
382	382	2015-08-13 18:23:52		NB143, Caltrain	631893952291995648		1.0	#NB143 will depart from track 5 in San Jose. It is 10 mins delayed. #Caltrain	3	13	8	rush_evening	'143'	0	0	1	2015-08-13 18:23:52	143	631893952291995648
383	383	2015-08-13 15:52:03		Sb220, Caltrain	631855746557149184		3.0	#Sb220 is 10 mins delayed out of San Antonio. #Caltrain	3	13	8	workday	'220'	0	1	0	2015-08-13 15:52:03	220	631855746557149184
384	384	2015-08-13 01:19:28	1.0	SB370, Caltrain	631636151510523908		2.0	#SB370 -12 mins delayed due to special event and following delayed train. #Caltrain	3	13	8	error	'370'	1	0	0	2015-08-13 01:19:28	370	631636151510523908
385	385	2015-08-13 01:12:09		SB268, Caltrain	631634312354394112		3.0	#SB268 is 12 mins late due to Giants traffic &amp; a now-extinguished brush fire. #Caltrain	3	13	8	error	'268'	0	1	0	2015-08-13 01:12:09	268	631634312354394112
386	386	2015-08-12 23:34:17	2.0	SB262, Caltrain	631609683384467456		2.0	#SB262 is reported at capacity for bikes and standing room only out of 22nd. #Caltrain	2	12	8	error	'262'	0	1	0	2015-08-12 23:34:17	262	631609683384467456
387	387	2015-08-12 00:48:42		SB376, Caltrain	631266022410969089		2.0	RT @BikesOnCaltrain: #SB376 reported standing room only and at capacity for bikes departing BAY. #Caltrain	2	12	8	error	'376'	1	0	0	2015-08-12 00:48:42	376	631266022410969089
388	388	2015-08-11 16:09:41	2.0	NB231, Caltrain	631135405077704704		2.0	#NB231 is 19 mins down due to a flag stop. #Caltrain	1	11	8	rush_evening	'231'	0	1	1	2015-08-11 16:09:41	231	631135405077704704
389	389	2015-08-11 01:08:56		SB268, Caltrain	630908724547182592		2.0	#SB268 is 11 mins late at Sunnyvale. #Caltrain	1	11	8	error	'268'	0	1	0	2015-08-11 01:08:56	268	630908724547182592
390	390	2015-08-10 22:33:57	1.0	SB152, Caltrain	630869721437483008		2.0	#SB152 is 10 mins delayed out of Sunnyvale due to mechanical issue. On the move. #Caltrain	0	10	8	error	'152'	0	0	0	2015-08-10 22:33:57	152	630869721437483008
391	391	2015-08-08 00:00:37	2.0	caltraindelays	629804371094605824		2.0	SB 360 now moving. 11 minutes late due to police action. #caltraindelays	5	8	8	error	'360'	1	0	0	2015-08-08 00:00:37	360	629804371094605824
392	392	2015-08-07 23:59:38			629804122154217473		1.0	RT @eastgoeswest: SB360 on the move from PA 4:57p, 11 min down @Caltrain_News	4	7	8	error	'360'	1	0	0	2015-08-07 23:59:38	360	629804122154217473
393	393	2015-08-07 23:59:16	3.0	caltraindelays	629804031074897924		5.0	SB 360 delayed at Palo Alto while police search train for possible robbery suspect. #caltraindelays	4	7	8	error	'360'	1	0	0	2015-08-07 23:59:16	360	629804031074897924
394	394	2015-08-07 00:19:23		caltraindelays	629446702617903104		6.0	NB 273 has been cancelled due to mechanical issues. #caltraindelays	4	7	8	error	'273'	0	1	1	2015-08-07 00:19:23	273	629446702617903104
395	395	2015-08-06 01:26:58	2.0		629101323149930496		1.0	NB 283 is 11 minutes late out of Sunnyvale.	3	6	8	error	'283'	0	1	1	2015-08-06 01:26:58	283	629101323149930496
396	396	2015-08-06 01:26:05			629101103167209472		2.0	NB 287 and 289 will operate as a combo out of Tamien. Train will stop at San Bruno.	3	6	8	error	'287'	0	1	1	2015-08-06 01:26:05	287	629101103167209472
397	397	2015-08-04 03:02:52			628400683155238912		5.0	NB 385 will be cancelled due to equipment issues.  287 will pick up its passengers.  Crew from 287 will turn for 192 late out of SF.	1	4	8	error	'385'	1	0	1	2015-08-04 03:02:52	385	628400683155238912
398	398	2015-08-04 01:53:01	4.0		628383102797115392		29.0	NB 385 AND SB 274 have struck a vehicle at the Mary Ave. crossing. Tracks shut down in both directions.	1	4	8	error	'385', '274'	1	0	1	2015-08-04 01:53:01	385	628383102797115392
399	399	2015-08-04 01:53:01	4.0		628383102797115392		29.0	NB 385 AND SB 274 have struck a vehicle at the Mary Ave. crossing. Tracks shut down in both directions.	1	4	8	error	'385', '274'	0	1	0	2015-08-04 01:53:01	274	628383102797115392
400	400	2015-08-01 00:44:05	4.0	SB262, SB264, SB366, SB268, NB263, NB365, Caltrain	627278592561381377		6.0	"#SB262 is 69"" late, #SB264 60"" late, #SB366 55"" late, #SB268 31"" late, #NB263 19"" late, #NB365 19"" late #Caltrain"	5	1	8	error	'262', '264', '366', '268', '263', '365'	0	1	0	2015-08-01 00:44:05	262	627278592561381377
401	401	2015-08-01 00:44:05	4.0	SB262, SB264, SB366, SB268, NB263, NB365, Caltrain	627278592561381377		6.0	"#SB262 is 69"" late, #SB264 60"" late, #SB366 55"" late, #SB268 31"" late, #NB263 19"" late, #NB365 19"" late #Caltrain"	5	1	8	error	'262', '264', '366', '268', '263', '365'	0	1	0	2015-08-01 00:44:05	264	627278592561381377
402	402	2015-08-01 00:44:05	4.0	SB262, SB264, SB366, SB268, NB263, NB365, Caltrain	627278592561381377		6.0	"#SB262 is 69"" late, #SB264 60"" late, #SB366 55"" late, #SB268 31"" late, #NB263 19"" late, #NB365 19"" late #Caltrain"	5	1	8	error	'262', '264', '366', '268', '263', '365'	1	0	0	2015-08-01 00:44:05	366	627278592561381377
403	403	2015-08-01 00:44:05	4.0	SB262, SB264, SB366, SB268, NB263, NB365, Caltrain	627278592561381377		6.0	"#SB262 is 69"" late, #SB264 60"" late, #SB366 55"" late, #SB268 31"" late, #NB263 19"" late, #NB365 19"" late #Caltrain"	5	1	8	error	'262', '264', '366', '268', '263', '365'	0	1	0	2015-08-01 00:44:05	268	627278592561381377
404	404	2015-08-01 00:44:05	4.0	SB262, SB264, SB366, SB268, NB263, NB365, Caltrain	627278592561381377		6.0	"#SB262 is 69"" late, #SB264 60"" late, #SB366 55"" late, #SB268 31"" late, #NB263 19"" late, #NB365 19"" late #Caltrain"	5	1	8	error	'262', '264', '366', '268', '263', '365'	0	1	1	2015-08-01 00:44:05	263	627278592561381377
405	405	2015-08-01 00:44:05	4.0	SB262, SB264, SB366, SB268, NB263, NB365, Caltrain	627278592561381377		6.0	"#SB262 is 69"" late, #SB264 60"" late, #SB366 55"" late, #SB268 31"" late, #NB263 19"" late, #NB365 19"" late #Caltrain"	5	1	8	error	'262', '264', '366', '268', '263', '365'	1	0	1	2015-08-01 00:44:05	365	627278592561381377
406	406	2015-08-01 00:10:55	3.0	SB360, NB159, Caltrain	627270244415836161		7.0	#SB360 terminated @ 22nd Street. #NB159 terminated at Bayshore and turned south to provide local service. #Caltrain	5	1	8	error	'360', '159'	1	0	0	2015-08-01 00:10:55	360	627270244415836161
407	407	2015-08-01 00:10:55	3.0	SB360, NB159, Caltrain	627270244415836161		7.0	#SB360 terminated @ 22nd Street. #NB159 terminated at Bayshore and turned south to provide local service. #Caltrain	5	1	8	error	'360', '159'	0	0	1	2015-08-01 00:10:55	159	627270244415836161
408	408	2015-07-31 23:46:17	2.0	NB159, Caltrain	627264046060826624		2.0	#NB159 is holding at the Bayshore station. #Caltrain	4	31	7	error	'159'	0	0	1	2015-07-31 23:46:17	159	627264046060826624
409	409	2015-07-31 23:45:27	3.0	SB360, Caltrain	627263837792702464		5.0	#SB360 is stopped in the SB tunnel and emergency personnel and train crews are working to get it moved as quickly as possible. #Caltrain	4	31	7	error	'360', ''	1	0	0	2015-07-31 23:45:27	360	627263837792702464
410	410	2015-07-31 23:29:07	8.0	SB360, Caltrain	627259728129753088		48.0	#SB360 has been involved in a trespasser strike near 22nd Street. Trains are stopped in both directions right now. #Caltrain	4	31	7	error	'360'	1	0	0	2015-07-31 23:29:07	360	627259728129753088
411	411	2015-07-31 00:44:11		NB371, Caltrain	626916231656767488		2.0	"#NB371 running 6"" late #Caltrain"	4	31	7	error	'371'	1	0	1	2015-07-31 00:44:11	371	626916231656767488
412	412	2015-07-30 17:10:22		NB233, Caltrain	626802021782302724		2.0	"#NB233 is 13"" late due to heavy ridership. #Caltrain"	3	30	7	rush_evening	'233'	0	1	1	2015-07-30 17:10:22	233	626802021782302724
413	413	2015-07-30 02:19:56		NB283, Caltrain	626577938624831488		1.0	#NB283 -12 mins late due to following delayed train, #Caltrain	3	30	7	error	'283'	0	1	1	2015-07-30 02:19:56	283	626577938624831488
414	414	2015-07-30 00:00:21		SB258, Caltrain	626542811354009600		2.0	#SB258 -20 mins late departing  Cal Ave. #Caltrain	3	30	7	error	'258'	0	1	0	2015-07-30 00:00:21	258	626542811354009600
415	415	2015-07-29 23:29:21		SB258, Caltrain	626535008744837121		4.0	#SB258 departed San Carlos 14 mins late. #Caltrain	2	29	7	error	'258'	0	1	0	2015-07-29 23:29:21	258	626535008744837121
416	416	2015-07-29 19:45:13	1.0	NB143, Caltrain	626478604134825984		2.0	#NB143 is -16 mins delayed due to baseball fans. #Caltrain	2	29	7	rush_evening	'143'	0	0	1	2015-07-29 19:45:13	143	626478604134825984
417	417	2015-07-29 16:12:49		NB233, Caltrain	626425154193784832		3.0	#NB233 is standing room only (packed) out of San Antonio. #Caltrain	2	29	7	rush_evening	'233'	0	1	1	2015-07-29 16:12:49	233	626425154193784832
418	418	2015-07-29 06:04:10	3.0	caltraindelays	626271981961265154		3.0	SB 194 cleared to continue south. #caltraindelays	2	29	7	error	'194'	0	0	0	2015-07-29 06:04:10	194	626271981961265154
419	419	2015-07-29 05:44:05		caltraindelays	626266927338360832		2.0	NB 197 is holding at Millbrae while emergency responders complete work. #caltraindelays	2	29	7	error	'197'	0	0	1	2015-07-29 05:44:05	197	626266927338360832
420	420	2015-07-29 01:15:52	1.0	NB375, Caltrain	626199429607895040		2.0	#NB375 is -15 mins late departing RWC.  #Caltrain	2	29	7	error	'375'	1	0	1	2015-07-29 01:15:52	375	626199429607895040
421	421	2015-07-28 19:10:20	2.0	SB142, Caltrain	626107437888573440		3.0	#SB142 is delayed 10 mins due to a BIG group of small children, and door issue that occurred at BEL. #Caltrain	1	28	7	rush_evening	'142'	0	0	0	2015-07-28 19:10:20	142	626107437888573440
422	422	2015-07-28 00:47:26	2.0	NB375, Caltrain	625829885911547904		1.0	#NB375 departed PA standing room only. #Caltrain	1	28	7	error	'375'	1	0	1	2015-07-28 00:47:26	375	625829885911547904
423	423	2015-07-28 00:46:36		NB277, Caltrain	625829673511948288		3.0	#NB277 is -10 Mins late into SCL due to mechanical issues (brakes) at SJ. 381 will overtake 279 at SCL. #Caltrain	1	28	7	error	'277'	0	1	1	2015-07-28 00:46:36	277	625829673511948288
424	424	2015-07-28 00:11:51		NB273, Caltrain	625820927901601792		1.0	#NB273 will depart San Jose a little late. #Caltrain	1	28	7	error	'273'	0	1	1	2015-07-28 00:11:51	273	625820927901601792
425	425	2015-07-25 01:13:05		NB375, Caltrain	624749175184322564		4.0	#NB375 and 277 making all local stops to SF. #Caltrain	5	25	7	error	'375'	1	0	1	2015-07-25 01:13:05	375	624749175184322564
426	426	2015-07-25 01:06:04	1.0	NB375, Caltrain	624747408304373760		3.0	#NB375 at RWC accommodating some of the passengers from 273. #Caltrain	5	25	7	error	'375'	1	0	1	2015-07-25 01:06:04	375	624747408304373760
427	427	2015-07-25 00:57:07	3.0	NB273, Caltrain	624745159742259200		7.0	#NB273 terminated at RWC due to mechanical trouble. #Caltrain	5	25	7	error	'273'	0	1	1	2015-07-25 00:57:07	273	624745159742259200
428	428	2015-07-25 00:01:27	3.0	NB365, Caltrain, battleofthebay	624731150263521280		2.0	#NB365 reported full and at capacity at RWC. #Caltrain #battleofthebay	5	25	7	error	'365'	1	0	1	2015-07-25 00:01:27	365	624731150263521280
429	429	2015-07-23 17:21:21		NB233, Caltrain	624268074644955136		1.0	"#NB233 is -29 mins late due to being talked past switch issue. 
 236 is currently -19 mins late due to waiting on delayed 233. #Caltrain"	3	23	7	rush_evening	'233'	0	1	1	2015-07-23 17:21:21	233	624268074644955136
430	430	2015-07-23 17:10:07		NB233, Caltrain	624265244886503428		1.0	#NB233 held up by track switch issue. Working to resolve. #Caltrain	3	23	7	rush_evening	'233'	0	1	1	2015-07-23 17:10:07	233	624265244886503428
431	431	2015-07-23 16:33:28		SB226, Caltrain	624256021477756928		1.0	#SB226 is currently -11 late  at LAW due to heavy ridership. #Caltrain	3	23	7	rush_evening	'226'	0	1	0	2015-07-23 16:33:28	226	624256021477756928
432	432	2015-07-23 15:29:21		SB216, Caltrain	624239888699777026		5.0	#SB216 is 22 mins kate &amp; will drop passengers at RWC for 218. 220 &amp; 322 will likely take delays behind 218. #Caltrain	3	23	7	workday	'216'	0	1	0	2015-07-23 15:29:21	216	624239888699777026
433	433	2015-07-23 14:48:09	1.0	SB216, Caltrain	624229518572589056		5.0	#SB216 is operating without lights &amp; will have to operate slowly to SJ. #Caltrain	3	23	7	workday	'216'	0	1	0	2015-07-23 14:48:09	216	624229518572589056
434	434	2015-07-23 00:12:17		NB273, Caltrain	624009098481172480		3.0	#NB273 is delayed out of Tamien by about 10 mins. #Caltrain	3	23	7	error	'273'	0	1	1	2015-07-23 00:12:17	273	624009098481172480
435	435	2015-07-22 16:35:23		NB233, Caltrain	623894116573667328		3.0	#NB233 is delayed 11 mins at RWC. #Caltrain	2	22	7	rush_evening	'233'	0	1	1	2015-07-22 16:35:23	233	623894116573667328
436	436	2015-07-22 16:01:27		SB220, Caltrain	623885577469886464		1.0	#SB220 is 10 mins late out of LAW. #Caltrain	2	22	7	rush_evening	'220'	0	1	0	2015-07-22 16:01:27	220	623885577469886464
437	437	2015-07-22 01:37:17		SB386, Caltrain	623668101712773120		1.0	RT @BikesOnCaltrain: #SB386 departed SF at capacity for bikes. #Caltrain	2	22	7	error	'386'	1	0	0	2015-07-22 01:37:17	386	623668101712773120
438	438	2015-07-21 23:51:39		NB365, Caltrain	623641520030093312		1.0	RT @BikesOnCaltrain: #NB365 departed PA at capacity for bikes. #Caltrain	1	21	7	error	'365'	1	0	1	2015-07-21 23:51:39	365	623641520030093312
439	439	2015-07-21 17:09:21		NB135, Caltrain	623540276263399424		1.0	#NB135 is delayed 11 mins at RWC. #Caltrain	1	21	7	rush_evening	'135'	0	0	1	2015-07-21 17:09:21	135	623540276263399424
440	440	2015-07-21 16:54:04		NB233, Caltrain	623536429210046464		2.0	#NB233 is delayed 14 mins @ San Mateo due to bridge project, crowds. #Caltrain	1	21	7	rush_evening	'233'	0	1	1	2015-07-21 16:54:04	233	623536429210046464
441	441	2015-07-21 14:05:57		SB314, Caltrain	623494122045730816		1.0	RT @BikesOnCaltrain: #SB314 will run with a 5-car Gallery Consist instead of a 6-car Bombardier Consist due to mechanical issues. #Caltrain	1	21	7	workday	'314'	1	0	0	2015-07-21 14:05:57	314	623494122045730816
442	442	2015-07-20 16:37:01		SB230, Caltrain	623169752509190144		1.0	#SB230 is 11 mins late out of Menlo Park. #Caltrain	0	20	7	rush_evening	'230'	0	1	0	2015-07-20 16:37:01	230	623169752509190144
443	443	2015-07-20 15:21:17		NB323, Caltrain	623150694824935424		2.0	#NB323 will overtake 221 at MIL due to delay to 221. #Caltrain	0	20	7	workday	'323'	1	0	1	2015-07-20 15:21:17	323	623150694824935424
444	444	2015-07-20 15:17:12		NB217, NB221, Caltrain	623149667388252161		5.0	"#NB217 delayed 17” at BUR due to freight train at GIL, large crowds.
#NB221 delayed 13” at HIL, following 217. 
#Caltrain"	0	20	7	workday	'217', '221'	0	1	1	2015-07-20 15:17:12	217	623149667388252161
445	445	2015-07-20 15:17:12		NB217, NB221, Caltrain	623149667388252161		5.0	"#NB217 delayed 17” at BUR due to freight train at GIL, large crowds.
#NB221 delayed 13” at HIL, following 217. 
#Caltrain"	0	20	7	workday	'217', '221'	0	1	1	2015-07-20 15:17:12	221	623149667388252161
446	446	2015-07-20 15:07:17		NB221, Caltrain	623147171441840129		2.0	#NB221 is 13 mins late out of RWC.  Delayed due to following 217, also 12 late. #Caltrain	0	20	7	workday	'221'	0	1	1	2015-07-20 15:07:17	221	623147171441840129
447	447	2015-07-18 00:00:08		SB156, Caltrain	622194104517050369		3.0	#SB156 running 10 mins behind #Caltrain	5	18	7	error	'156'	0	0	0	2015-07-18 00:00:08	156	622194104517050369
448	448	2015-07-16 14:40:16	1.0	SB218, Caltrain	621690817686585344		2.0	Due to mechanical issues, #SB218 will run as 5-car gallery instead of a 6-car Bombardier. #Caltrain	3	16	7	workday	'218'	0	1	0	2015-07-16 14:40:16	218	621690817686585344
449	449	2015-07-16 00:38:13		NB267, NB371, Caltrain	621478910815924224		3.0	"#NB267 – 18min late BUR
#NB371 – 12min late SM following them. 
#Caltrain"	3	16	7	error	'267', '371'	0	1	1	2015-07-16 00:38:13	267	621478910815924224
450	450	2015-07-16 00:38:13		NB267, NB371, Caltrain	621478910815924224		3.0	"#NB267 – 18min late BUR
#NB371 – 12min late SM following them. 
#Caltrain"	3	16	7	error	'267', '371'	1	0	1	2015-07-16 00:38:13	371	621478910815924224
451	451	2015-07-16 00:27:32		NB267, Caltrain	621476223714136064		3.0	#NB267 is operating without lights. It is required to pass crossings at 20 MPH. 371 will be delayed behind it. #Caltrain	3	16	7	error	'267'	0	1	1	2015-07-16 00:27:32	267	621476223714136064
452	452	2015-07-15 18:31:33		SB138, Caltrain	621386637159698433		1.0	#SB138 is 10 mins delayed at San Antonio. #Caltrain	2	15	7	rush_evening	'138'	0	0	0	2015-07-15 18:31:33	138	621386637159698433
453	453	2015-07-15 16:47:28		NB233, Caltrain	621360444146475008		1.0	#NB233 is 10 mins late. #Caltrain	2	15	7	rush_evening	'233'	0	1	1	2015-07-15 16:47:28	233	621360444146475008
454	454	2015-07-15 01:59:30			621136980282343424		60.0	RT @landenbuckley: On @Caltrain_News SB 264. Found After everyone got off at Menlo Park. Please RT! If it's yours DM me the inscription. ht…	2	15	7	error	'264'	0	1	0	2015-07-15 01:59:30	264	621136980282343424
455	455	2015-07-15 01:40:57		caltrain	621132308528136192		2.0	RT @scottvb: SB268 #caltrain backing up and going North at Menlo.  Looks like Fire, Sheriff, and a spare gate arm are all in action out the…	2	15	7	error	'268'	0	1	0	2015-07-15 01:40:57	268	621132308528136192
456	456	2015-07-15 00:54:43	6.0	SB264, Caltrain	621120675982479361		19.0	#SB264 has struck a crossing gate @ Menlo, causing damage to the locomotive. 268 will likely couple and push it along. #Caltrain	2	15	7	error	'264'	0	1	0	2015-07-15 00:54:43	264	621120675982479361
457	457	2015-07-14 20:28:26	1.0	SB146, Caltrain	621053662199033856		2.0	#SB146 is 10 mins delayed at San Antonio. #Caltrain	1	14	7	error	'146'	0	0	0	2015-07-14 20:28:26	146	621053662199033856
458	458	2015-07-14 19:25:34	1.0	SB142, NB143, Caltrain	621037841892577280		2.0	"#SB142 is 10 mins late out of San Antonio. 
#NB143 is also 10 mins late. #Caltrain"	1	14	7	rush_evening	'142', '143'	0	0	0	2015-07-14 19:25:34	142	621037841892577280
459	459	2015-07-14 19:25:34	1.0	SB142, NB143, Caltrain	621037841892577280		2.0	"#SB142 is 10 mins late out of San Antonio. 
#NB143 is also 10 mins late. #Caltrain"	1	14	7	rush_evening	'142', '143'	0	0	1	2015-07-14 19:25:34	143	621037841892577280
460	460	2015-07-14 14:08:13		NB313, Caltrain	620957977856454656		6.0	#NB313 terminated at SJ due to engine issue.  313 will combine schedules with No. 215. #Caltrain	1	14	7	workday	'313'	1	0	1	2015-07-14 14:08:13	313	620957977856454656
461	461	2015-07-14 00:35:41		SB258, Caltrain	620753498699755520		1.0	#SB258 -28 mins late departing SJ due to signal problem. #Caltrain	1	14	7	error	'258'	0	1	0	2015-07-14 00:35:41	258	620753498699755520
462	462	2015-07-14 00:25:42		SB258, Caltrain	620750983967080448		1.0	#SB258 -20 mins late holding at SJ due to switch trouble. #Caltrain	1	14	7	error	'258'	0	1	0	2015-07-14 00:25:42	258	620750983967080448
