	text_x	day_of_week	day_of_month	month	time_of_day	topic_train	t_bullet	t_limited	t_northbound	timestamp	train_id_x	tweet_id	uid	is_delay	delay_minor	delay_med	delay_major	delay_catastrophic	is_backlog	is_canceled	is_passing	is_accident	is_medical	is_mechanical	is_customer	is_event	id	temp	precipiation	visability	windspeed	humidity	cloudcover
460	#NB159 reported striking a vehicle at Broadway Avenue in Burlingame. Expect delays, seek alternate transit. #Caltrain	3	1	10	error	'159'	0	0	1	2015-10-01 23:25:58	159	649726981399965696	262649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649726981399965696	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
461	#NB159 reported striking a vehicle at Broadway Avenue in Burlingame. Expect delays, seek alternate transit. #Caltrain	3	1	10	error	'159'	0	0	1	2015-10-01 23:25:58	159	649726981399965696	262649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649726981399965696	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
462	#NB237 and Baseball Special S01 will board on the southbound platform at SBR due to PTC Project. #Caltrain	3	1	10	rush_evening	'237', ''	0	1	1	2015-10-01 17:15:51	237	649633839543791616	262649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649633839543791616	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
463	#NB237 and Baseball Special S01 will board on the southbound platform at SBR due to PTC Project. #Caltrain	3	1	10	rush_evening	'237', ''	0	1	1	2015-10-01 17:15:51	237	649633839543791616	262649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649633839543791616	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
464	#NB237 and Baseball Special S01 will board on the southbound platform at SBR due to PTC Project. #Caltrain	3	1	10	rush_evening	'237', ''	0	1	1	2015-10-01 17:15:51	237	649633839543791616	262649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649633839543791616	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
465	#NB237 and Baseball Special S01 will board on the southbound platform at SBR due to PTC Project. #Caltrain	3	1	10	rush_evening	'237', ''	0	1	1	2015-10-01 17:15:51	237	649633839543791616	262649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649633839543791616	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
466	#NB233 is 10 mins late due to heavy crowds. #Caltrain	3	1	10	rush_evening	'233'	0	1	1	2015-10-01 17:02:33	233	649630493890121729	262649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649630493890121729	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
467	#NB233 is 10 mins late due to heavy crowds. #Caltrain	3	1	10	rush_evening	'233'	0	1	1	2015-10-01 17:02:33	233	649630493890121729	262649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649630493890121729	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
468	#NB233 is 10 mins late due to heavy crowds. #Caltrain	3	1	10	rush_evening	'233'	0	1	1	2015-10-01 17:02:33	233	649630493890121729	262649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649630493890121729	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
469	#NB233 is 10 mins late due to heavy crowds. #Caltrain	3	1	10	rush_evening	'233'	0	1	1	2015-10-01 17:02:33	233	649630493890121729	262649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649630493890121729	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
470	#NB233 thru 155 will board on the southbound platforms at SMT and BUR due to Bridge project. #Caltrain	3	1	10	rush_evening	'233'	0	1	1	2015-10-01 16:42:55	233	649625550919626752	159649726981399965696	1	0	0	0	0	0	0	0	1	0	0	0	0	649625550919626752	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
471	#NB323 departed MIL 16 mins late due to medical incident. #Caltrain	3	1	10	workday	'323'	1	0	1	2015-10-01 15:57:28	323	649614113706905600	147649679868867710976	1	1	0	0	0	0	0	0	0	0	1	0	0	649614113706905600	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
472	#SB156 will board @ BAY on the NB platform due to ballast relocation project.  #Caltrain	2	30	9	error	'156', ''	0	0	0	2015-09-30 21:52:48	156	649341147899404288	143649666491281870848	1	0	1	0	0	0	0	0	0	0	0	0	0	649341147899404288	61.9866666667	0.000416666666667	9.98375	4.11545454545	0.80625	0.0895
473	#SB146 is 12 mins late out of Belmont. #Caltrain	2	30	9	error	'146'	0	0	0	2015-09-30 20:05:31	146	649314150598881280	237649633839543791616	0	0	0	0	0	0	0	0	0	0	0	0	0	649314150598881280	61.9866666667	0.000416666666667	9.98375	4.11545454545	0.80625	0.0895
474	#NB135 is delayed 10 minutes at RWC. #Caltrain	2	30	9	rush_evening	'135'	0	0	1	2015-09-30 17:06:22	135	649269064154660864	233649630493890121729	1	1	0	0	0	0	0	0	0	0	0	1	0	649269064154660864	61.9866666667	0.000416666666667	9.98375	4.11545454545	0.80625	0.0895
475	#NB233 is 10 mins late arriving BUR. #Caltrain	2	30	9	rush_evening	'233'	0	1	1	2015-09-30 16:54:05	233	649265974940684288	233649625550919626752	0	0	0	0	0	0	0	0	0	0	0	0	0	649265974940684288	61.9866666667	0.000416666666667	9.98375	4.11545454545	0.80625	0.0895
476	#SB376 -10 mins late departing SJ. #Caltrain	2	30	9	error	'376'	1	0	0	2015-09-30 01:49:38	376	649038360854421504	323649614113706905600	1	0	1	0	0	0	0	0	0	1	0	0	0	649038360854421504	61.9866666667	0.000416666666667	9.98375	4.11545454545	0.80625	0.0895
477	#NB277 -12 mins late departing MIL due to Giants game and following delayed train. #Caltrain	2	30	9	error	'277'	0	1	1	2015-09-30 01:42:16	277	649036507177619456	156649341147899404288	0	0	0	0	0	0	0	0	0	0	0	0	0	649036507177619456	61.9866666667	0.000416666666667	9.98375	4.11545454545	0.80625	0.0895
478	#NB375 -18 mins late departing MIL due to passenger injury, heavy ridership. #Caltrain	2	30	9	error	'375'	1	0	1	2015-09-30 01:39:59	375	649035931572285440	146649314150598881280	1	0	1	0	0	0	0	0	0	0	0	0	0	649035931572285440	61.9866666667	0.000416666666667	9.98375	4.11545454545	0.80625	0.0895
479	#NB365 reported standing room only departing PA. #SFGiants #Caltrain	1	29	9	error	'365'	1	0	1	2015-09-29 23:54:49	365	649009468013842432	135649269064154660864	1	1	0	0	0	0	0	0	0	0	0	0	0	649009468013842432	62.8479166667	0.0	9.99333333333	5.49458333333	0.745416666667	0.0455555555556
480	#NB135 is currently -12” approaching HIL due to heavy ridership. #Caltrain	0	28	9	rush_evening	'135'	0	0	1	2015-09-28 17:16:08	135	648546745631137792	233649265974940684288	1	1	0	0	0	0	0	0	0	0	0	0	0	648546745631137792	63.9683333333	0.0	10.0	6.585	0.775	0.1
481	Executive Director issues apology following tonight's incident.  http://t.co/Z3AhhlQKn4  #Caltrain #Apology #NB371	5	26	9	error	'371'	1	0	1	2015-09-26 05:56:02	371	647650819240624129	376649038360854421504	1	1	0	0	0	0	0	0	0	0	0	0	0	647650819240624129	66.8695833333	0.0	10.0	6.10043478261	0.704583333333	0.154583333333
482	#NB193 departed SJ -43 mis late. All trains sticking to scheduled stops now. #Caltrain	5	26	9	error	'193'	0	0	1	2015-09-26 03:17:30	193	647610922622578690	277649036507177619456	1	0	1	0	0	0	0	0	0	0	0	0	1	647610922622578690	66.8695833333	0.0	10.0	6.10043478261	0.704583333333	0.154583333333
483	#NB283 will stop at Broadway to collect remaining passengers. #Caltrain	5	26	9	error	'283'	0	1	1	2015-09-26 02:55:39	283	647605423852253184	375649035931572285440	1	0	1	0	0	0	0	0	0	1	0	1	0	647605423852253184	66.8695833333	0.0	10.0	6.10043478261	0.704583333333	0.154583333333
484	#SB274 will stop at Broadway for Southbound passengers. #Caltrain	5	26	9	error	'274'	0	1	0	2015-09-26 02:55:18	274	647605335100755968	365649009468013842432	0	0	0	0	0	0	0	0	0	0	0	0	0	647605335100755968	66.8695833333	0.0	10.0	6.10043478261	0.704583333333	0.154583333333
485	#SB274 will head South through Broadway shortly. #Caltrain	5	26	9	error	'274'	0	1	0	2015-09-26 02:52:51	274	647604719343415297	135648546745631137792	1	0	1	0	0	0	0	0	0	0	0	1	0	647604719343415297	66.8695833333	0.0	10.0	6.10043478261	0.704583333333	0.154583333333
486	191 will be annulled. 193 will be the SB269. Will head to Tamien, then back North as 193. #Caltrain	5	26	9	error	'269'	0	1	1	2015-09-26 02:30:18	269	647599045595103232	371647650819240624129	0	0	0	0	0	0	0	0	0	0	0	0	0	647599045595103232	66.8695833333	0.0	10.0	6.10043478261	0.704583333333	0.154583333333
487	#NB317 struck a vehicle on the tracks at Broadway Ave in #Burlingame. Crews are responding to the scene.  #Caltrain	5	26	9	error	'317'	1	0	1	2015-09-26 00:40:23	317	647571383325581312	193647610922622578690	1	0	0	0	1	0	0	0	0	0	0	0	0	647571383325581312	66.8695833333	0.0	10.0	6.10043478261	0.704583333333	0.154583333333
488	#NB371 has struck a vehicle on the tracks. Expect delays. #Caltrain	5	26	9	error	'371'	1	0	1	2015-09-26 00:36:23	371	647570375048495104	283647605423852253184	0	0	0	0	0	0	0	0	0	0	0	0	0	647570375048495104	66.8695833333	0.0	10.0	6.10043478261	0.704583333333	0.154583333333
489	#NB261 departed RWC standing room only. #Caltrain	4	25	9	error	'261'	0	1	1	2015-09-25 23:33:43	261	647554606940028932	274647605335100755968	0	0	0	0	0	0	0	0	0	0	0	0	0	647554606940028932	69.2120833333	0.0	10.0	5.86458333333	0.580416666667	0.1475
490	#NB151 departed MIL -10 mins late. #Caltrain	4	25	9	error	'151'	0	0	1	2015-09-25 21:28:33	151	647523107528249344	274647604719343415297	0	0	0	0	0	0	0	0	0	0	0	0	0	647523107528249344	69.2120833333	0.0	10.0	5.86458333333	0.580416666667	0.1475
491	#NB135 thru 155 will board on the southbound platforms at San Mateo &amp; Burlingame due to Bridge project. #Caltrain	4	25	9	rush_evening	'135'	0	0	1	2015-09-25 16:54:08	135	647454046240923648	269647599045595103232	0	0	0	0	0	0	0	0	0	0	0	0	0	647454046240923648	69.2120833333	0.0	10.0	5.86458333333	0.580416666667	0.1475
492	#NB231 is 20 mins late due to earlier trespasser incident. #Caltrain	4	25	9	rush_evening	'231'	0	1	1	2015-09-25 16:27:18	231	647447295722582017	317647571383325581312	1	0	0	0	0	0	0	0	1	0	0	0	0	647447295722582017	69.2120833333	0.0	10.0	5.86458333333	0.580416666667	0.1475
493	#NB231 and #SB322 are holding at the request of Palo Alto be due to a possible person on the tracks.	4	25	9	workday	'231', '322'	0	1	1	2015-09-25 15:56:12	231	647439467356098560	371647570375048495104	1	0	0	0	0	0	0	0	1	0	0	0	0	647439467356098560	69.2120833333	0.0	10.0	5.86458333333	0.580416666667	0.1475
494	#NB231 and #SB322 are holding at the request of Palo Alto be due to a possible person on the tracks.	4	25	9	workday	'231', '322'	0	1	1	2015-09-25 15:56:12	231	647439467356098560	371647570375048495104	1	0	0	0	0	0	0	0	1	0	0	0	0	647439467356098560	69.2120833333	0.0	10.0	5.86458333333	0.580416666667	0.1475
495	#NB231 and #SB322 are holding at the request of Palo Alto be due to a possible person on the tracks.	4	25	9	workday	'231', '322'	1	0	0	2015-09-25 15:56:12	322	647439467356098560	261647554606940028932	0	0	0	0	0	0	0	0	0	0	0	0	0	647439467356098560	69.2120833333	0.0	10.0	5.86458333333	0.580416666667	0.1475
496	#NB231 and #SB322 are holding at the request of Palo Alto be due to a possible person on the tracks.	4	25	9	workday	'231', '322'	1	0	0	2015-09-25 15:56:12	322	647439467356098560	261647554606940028932	0	0	0	0	0	0	0	0	0	0	0	0	0	647439467356098560	69.2120833333	0.0	10.0	5.86458333333	0.580416666667	0.1475
497	#NB231 is holding at San Antonio due to police activity near Cal Ave. #Caltrain	4	25	9	workday	'231'	0	1	1	2015-09-25 15:50:53	231	647438131247976448	151647523107528249344	1	1	0	0	0	0	0	0	0	0	0	0	0	647438131247976448	69.2120833333	0.0	10.0	5.86458333333	0.580416666667	0.1475
498	#SB150 is 10 mins late out of San Mateo because someone released the emergency stop valve. #Caltrain	3	24	9	error	'150'	0	0	0	2015-09-24 20:53:49	150	647151976166199297	135647454046240923648	0	0	0	0	0	0	0	0	0	0	0	0	0	647151976166199297	70.9104166667	0.0	10.0	4.48545454545	0.5675	0.0654166666667
499	#SB146 is 10 mins late out of Menlo Park. #Caltrain	3	24	9	error	'146'	0	0	0	2015-09-24 20:15:29	146	647142329044746240	231647447295722582017	1	0	1	0	0	0	0	0	0	0	0	1	0	647142329044746240	70.9104166667	0.0	10.0	4.48545454545	0.5675	0.0654166666667
500	#NB135 thru 155 will board on the southbound platforms at SMT and BUR due to Bridge project. #Caltrain	3	24	9	rush_evening	'135'	0	0	1	2015-09-24 16:45:04	135	647089377999360000	231647439467356098560	1	0	0	0	0	0	0	0	0	0	0	1	0	647089377999360000	70.9104166667	0.0	10.0	4.48545454545	0.5675	0.0654166666667
501	#NB155 -10 mins late out of Burlingame. #Caltrain	2	23	9	error	'155'	0	0	1	2015-09-23 22:31:48	155	646814248224428032	322647439467356098560	1	0	0	0	0	0	0	0	0	0	0	1	0	646814248224428032	65.1895833333	0.0	10.0	4.78333333333	0.655833333333	0.08875
502	#NB135 will hold at Diridon until 231/33 combo departs (track 3). #Caltrain	2	23	9	rush_evening	'135'	0	0	1	2015-09-23 16:17:36	135	646720075999784960	231647438131247976448	1	1	0	0	0	0	0	0	1	0	0	0	0	646720075999784960	65.1895833333	0.0	10.0	4.78333333333	0.655833333333	0.08875
503	#NB231/233 to depart Diridon in approx 10 mins, on track 3. #NB135 will hold at Diridon. #Caltrain	2	23	9	rush_evening	'231', '135'	0	1	1	2015-09-23 16:15:20	231	646719505939324929	150647151976166199297	1	1	0	0	0	0	0	0	0	0	0	1	0	646719505939324929	65.1895833333	0.0	10.0	4.78333333333	0.655833333333	0.08875
504	#NB231/233 to depart Diridon in approx 10 mins, on track 3. #NB135 will hold at Diridon. #Caltrain	2	23	9	rush_evening	'231', '135'	0	1	1	2015-09-23 16:15:20	231	646719505939324929	150647151976166199297	1	1	0	0	0	0	0	0	0	0	0	1	0	646719505939324929	65.1895833333	0.0	10.0	4.78333333333	0.655833333333	0.08875
505	#NB231/233 to depart Diridon in approx 10 mins, on track 3. #NB135 will hold at Diridon. #Caltrain	2	23	9	rush_evening	'231', '135'	0	0	1	2015-09-23 16:15:20	135	646719505939324929	146647142329044746240	1	1	0	0	0	0	0	0	0	0	0	0	0	646719505939324929	65.1895833333	0.0	10.0	4.78333333333	0.655833333333	0.08875
506	#NB231/233 to depart Diridon in approx 10 mins, on track 3. #NB135 will hold at Diridon. #Caltrain	2	23	9	rush_evening	'231', '135'	0	0	1	2015-09-23 16:15:20	135	646719505939324929	146647142329044746240	1	1	0	0	0	0	0	0	0	0	0	0	0	646719505939324929	65.1895833333	0.0	10.0	4.78333333333	0.655833333333	0.08875
507	#NB135 departing Diridon from track 4. #Caltrain	2	23	9	rush_evening	'135'	0	0	1	2015-09-23 16:13:10	135	646718962944765952	135647089377999360000	0	0	0	0	0	0	0	0	0	0	0	0	0	646718962944765952	65.1895833333	0.0	10.0	4.78333333333	0.655833333333	0.08875
508	#SB324 is Currently –15 mins late out of HIL. #Caltrain	2	23	9	rush_evening	'324'	1	0	0	2015-09-23 16:06:01	324	646717161247936513	155646814248224428032	1	1	0	0	0	0	0	0	0	0	0	0	0	646717161247936513	65.1895833333	0.0	10.0	4.78333333333	0.655833333333	0.08875
509	Main Track 1 has been released for single-tracking. Person was removed by EMS. #NB221 should start rolling shortly. #Caltrain	2	23	9	workday	'221'	0	1	1	2015-09-23 15:01:59	221	646701048371896320	135646720075999784960	1	0	0	0	0	1	0	1	0	0	0	0	0	646701048371896320	65.1895833333	0.0	10.0	4.78333333333	0.655833333333	0.08875
510	#SB210 was involved in a pedestrian incident at San Antonio. Details to come. Expect delays. #Caltrain	2	23	9	workday	'210'	0	1	0	2015-09-23 14:46:23	210	646697123044392960	231646719505939324929	1	0	0	0	0	1	0	1	0	0	0	0	0	646697123044392960	65.1895833333	0.0	10.0	4.78333333333	0.655833333333	0.08875
511	#NB277 is released to San Mateo Station. 381 will continue on schedule to support SB effort. #Caltrain	2	23	9	error	'277', ''	0	1	1	2015-09-23 02:00:04	277	646504270095740928	135646719505939324929	1	0	0	0	0	1	0	1	0	0	0	0	0	646504270095740928	65.1895833333	0.0	10.0	4.78333333333	0.655833333333	0.08875
512	#NB381 to roll North first. #NB277 still stuck but will move to San Mateo as  soon as cleared. #Caltrain	2	23	9	error	'381', '277'	1	0	1	2015-09-23 01:51:53	381	646502211992727552	135646718962944765952	0	0	0	0	0	0	0	0	0	0	0	0	0	646502211992727552	65.1895833333	0.0	10.0	4.78333333333	0.655833333333	0.08875
513	#NB381 to roll North first. #NB277 still stuck but will move to San Mateo as  soon as cleared. #Caltrain	2	23	9	error	'381', '277'	1	0	1	2015-09-23 01:51:53	381	646502211992727552	135646718962944765952	0	0	0	0	0	0	0	0	0	0	0	0	0	646502211992727552	65.1895833333	0.0	10.0	4.78333333333	0.655833333333	0.08875
514	#NB381 to roll North first. #NB277 still stuck but will move to San Mateo as  soon as cleared. #Caltrain	2	23	9	error	'381', '277'	0	1	1	2015-09-23 01:51:53	277	646502211992727552	324646717161247936513	1	0	1	0	0	0	0	0	0	0	0	0	0	646502211992727552	65.1895833333	0.0	10.0	4.78333333333	0.655833333333	0.08875
515	#NB381 to roll North first. #NB277 still stuck but will move to San Mateo as  soon as cleared. #Caltrain	2	23	9	error	'381', '277'	0	1	1	2015-09-23 01:51:53	277	646502211992727552	324646717161247936513	1	0	1	0	0	0	0	0	0	0	0	0	0	646502211992727552	65.1895833333	0.0	10.0	4.78333333333	0.655833333333	0.08875
516	RT @GrowsBiz: .@Caltrain_News Drive safely people! Taken from SB278 http://t.co/ZPQQbAuBhD	2	23	9	error	'278'	0	1	0	2015-09-23 01:41:13	278	646499528535769088	221646701048371896320	1	0	0	0	0	0	0	0	0	1	0	0	0	646499528535769088	65.1895833333	0.0	10.0	4.78333333333	0.655833333333	0.08875
517	#NB277 at 4th Ave in #SanMateo, occupant unharmed. All trains holding in area. 381, 282, 380 holding nearby. #Caltrain	2	23	9	error	'277'	0	1	1	2015-09-23 01:35:01	277	646497968380473344	210646697123044392960	1	0	0	0	0	0	0	0	1	1	0	0	0	646497968380473344	65.1895833333	0.0	10.0	4.78333333333	0.655833333333	0.08875
518	#NB277 reported a vehicle strike at 4th AVE. milepost 18. Transit PD en route. Expect delays. #Caltrain	2	23	9	error	'277'	0	1	1	2015-09-23 01:28:25	277	646496306802786304	277646504270095740928	0	0	0	0	0	0	0	0	0	0	0	0	0	646496306802786304	65.1895833333	0.0	10.0	4.78333333333	0.655833333333	0.08875
519	RT @BikesOnCaltrain: #NB267 will have 5 car Gallery set instead of 6 car Bombardier set. #Caltrain	1	22	9	error	'267'	0	1	1	2015-09-22 23:54:26	267	646472653994242048	381646502211992727552	1	0	0	0	0	1	0	1	0	0	0	0	0	646472653994242048	64.5158333333	0.0	9.9775	6.54125	0.72625	0.09625
520	#NB267 -11 mins late departing SJ due to mechanical trouble with the engine. #Caltrain	1	22	9	error	'267'	0	1	1	2015-09-22 23:50:33	267	646471677446979585	277646502211992727552	1	0	0	0	0	1	0	1	0	0	0	0	0	646471677446979585	64.5158333333	0.0	9.9775	6.54125	0.72625	0.09625
521	#NB135 is 15 mins late into SCarlos. #Caltrain	1	22	9	rush_evening	'135'	0	0	1	2015-09-22 17:13:40	135	646371800163586048	278646499528535769088	0	0	0	0	0	0	0	0	0	0	0	0	0	646371800163586048	64.5158333333	0.0	9.9775	6.54125	0.72625	0.09625
522	#NB233 thru 155 will board on the southbound platform at SMT and BUR until 3:25 due to Bridge project.  #Caltrain	1	22	9	rush_evening	'233'	0	1	1	2015-09-22 16:53:19	233	646366677085515776	277646497968380473344	1	0	0	0	0	0	0	0	1	0	0	0	0	646366677085515776	64.5158333333	0.0	9.9775	6.54125	0.72625	0.09625
523	#SB322 is departing MV 12 mins late. #Caltrain	1	22	9	rush_evening	'322'	1	0	0	2015-09-22 16:07:41	322	646355193852878848	277646496306802786304	1	0	0	0	0	0	0	0	1	0	0	0	0	646355193852878848	64.5158333333	0.0	9.9775	6.54125	0.72625	0.09625
524	#SB268 -10 mins late due to heat restriction. #Caltrain	1	22	9	error	'268'	0	1	0	2015-09-22 01:36:35	268	646135974179663872	267646472653994242048	0	0	0	0	0	0	0	0	0	0	0	0	0	646135974179663872	64.5158333333	0.0	9.9775	6.54125	0.72625	0.09625
525	#NB319 14 minutes late out of PA. Will overtake 217 just south of Redwood City. #mechanical issues	3	17	9	workday	'319'	1	0	1	2015-09-17 14:40:07	319	644521218570219520	267646471677446979585	1	0	1	0	0	0	0	0	0	0	1	0	0	644521218570219520	65.3916666667	0.0	10.0	6.81666666667	0.703333333333	0.1235
526	#NB283 -10 mins late @ RWC due to special event. #Caltrain	3	17	9	error	'283'	0	1	1	2015-09-17 01:45:21	283	644326239835033600	135646371800163586048	1	0	1	0	0	0	0	0	0	0	0	0	0	644326239835033600	65.3916666667	0.0	10.0	6.81666666667	0.703333333333	0.1235
527	RT @BikesOnCaltrain: #NB273 will have a 5 car Gallery set instead of a 6 car Bombardier set. #Caltrain	3	17	9	error	'273'	0	1	1	2015-09-17 00:22:24	273	644305366927302656	233646366677085515776	0	0	0	0	0	0	0	0	0	0	0	0	0	644305366927302656	65.3916666667	0.0	10.0	6.81666666667	0.703333333333	0.1235
528	#NB135 thru 155 will board on the southbound platform at SMT and BUR due to SMT Bridge project. #Caltrain	2	16	9	rush_evening	'135'	0	0	1	2015-09-16 17:03:57	135	644195025950146560	322646355193852878848	1	0	1	0	0	0	0	0	0	0	0	0	0	644195025950146560	64.3029166667	0.0	9.98708333333	7.38416666667	0.61875	0.085
529	#NB279 reported at capacity for bikes departing PA. #Caltrain @BikesOnCaltrain	2	16	9	error	'279'	0	1	1	2015-09-16 01:12:52	279	643955679384866816	268646135974179663872	1	1	0	0	0	0	0	0	0	0	1	0	0	643955679384866816	64.3029166667	0.0	9.98708333333	7.38416666667	0.61875	0.085
530	#NB269 -10 mins late due to special event. #Caltrain	2	16	9	error	'269'	0	1	1	2015-09-16 00:42:26	269	643948021462335489	319644521218570219520	1	0	1	0	0	0	0	1	0	0	1	0	0	643948021462335489	64.3029166667	0.0	9.98708333333	7.38416666667	0.61875	0.085
531	#NB147 is 12 mins late. #Caltrain	1	15	9	error	'147'	0	0	1	2015-09-15 20:38:11	147	643886554000179200	283644326239835033600	1	1	0	0	0	0	0	0	0	0	0	0	1	643886554000179200	63.6566666667	0.0	10.0	8.5	0.654166666667	0.18125
532	#NB143 is still holding at San Carlos as police deal with a situation at Belmont. Now 35 mins late. #Caltrain	0	14	9	rush_evening	'143'	0	0	1	2015-09-14 19:30:52	143	643507221503078400	273644305366927302656	0	0	0	0	0	0	0	0	0	0	0	0	0	643507221503078400	66.2358333333	0.0	10.0	6.475	0.735833333333	0.0660869565217
533	#NB143 is holding at San Carlos due to police action at Belmont. #Caltrain	0	14	9	rush_evening	'143'	0	0	1	2015-09-14 19:09:52	143	643501937950896128	135644195025950146560	0	0	0	0	0	0	0	0	0	0	0	0	0	643501937950896128	66.2358333333	0.0	10.0	6.475	0.735833333333	0.0660869565217
534	#NB449 will be pushed out of the way and taken in for repairs.  Tracks are open for regular svc. No impacts to AM commute.	0	14	9	error	'449'	0	0	1	2015-09-14 06:10:55	449	643305909226106880	279643955679384866816	0	0	0	0	0	0	0	0	0	0	0	0	0	643305909226106880	66.2358333333	0.0	10.0	6.475	0.735833333333	0.0660869565217
535	Northbound passengers boarding at Palo Alto and Cal. Ave. will board using the Southbound platform. #NB449	0	14	9	error	'449'	0	0	1	2015-09-14 05:45:58	449	643299632093630464	269643948021462335489	1	1	0	0	0	0	0	0	0	0	0	0	1	643299632093630464	66.2358333333	0.0	10.0	6.475	0.735833333333	0.0660869565217
536	Spare train is now on scene for transfer of passengers from #NB449.  Will then continue north making all regular stops once trnsfr complete.	0	14	9	error	'449'	0	0	1	2015-09-14 05:44:27	449	643299247815700480	147643886554000179200	1	0	1	0	0	0	0	0	0	0	0	0	0	643299247815700480	66.2358333333	0.0	10.0	6.475	0.735833333333	0.0660869565217
537	.@SFBART has been contacted regarding delayed passengers.  Request has been made to hold the last train of the night if possible. #NB449	0	14	9	error	'449'	0	0	1	2015-09-14 05:26:09	449	643294645502394368	143643507221503078400	1	0	0	1	0	0	0	0	1	0	0	0	0	643294645502394368	66.2358333333	0.0	10.0	6.475	0.735833333333	0.0660869565217
538	Rescue train is en route to remove passengers from #NB449.	0	14	9	error	'449'	0	0	1	2015-09-14 05:21:08	449	643293381326565376	143643501937950896128	1	0	0	1	0	0	0	0	0	0	0	0	0	643293381326565376	66.2358333333	0.0	10.0	6.475	0.735833333333	0.0660869565217
539	#NB449 is currently 30 minutes late.  It is still holding while emergency responders determine if the train can be moved.	0	14	9	error	'449'	0	0	1	2015-09-14 04:58:03	449	643287573775843328	449643305909226106880	1	0	0	0	0	0	0	0	1	0	1	0	0	643287573775843328	66.2358333333	0.0	10.0	6.475	0.735833333333	0.0660869565217
540	Trains have been cleared to operate on the Southbound track around the incident scene.  #NB449	0	14	9	error	'449'	0	0	1	2015-09-14 04:55:05	449	643286827030347776	449643299632093630464	0	0	0	0	0	0	0	0	0	0	0	0	0	643286827030347776	66.2358333333	0.0	10.0	6.475	0.735833333333	0.0660869565217
541	#NB449 struck an unoccupied vehicle just South of E. Meadow Dr. Please expect delays.	0	14	9	error	'449'	0	0	1	2015-09-14 04:41:16	449	643283350073946112	449643299247815700480	0	0	0	0	0	0	0	0	0	0	0	0	0	643283350073946112	66.2358333333	0.0	10.0	6.475	0.735833333333	0.0660869565217
542	#SB150 – 10 min late @ Cal Ave due to Quint St. slow order. #Caltrain	4	11	9	error	'150'	0	0	0	2015-09-11 22:38:12	150	642467205163163648	449643294645502394368	0	0	0	0	0	0	0	0	0	0	0	0	0	642467205163163648	71.2058333333	0.0	10.0	6.54375	0.620833333333	0.0841666666667
543	"#NB135 thru 155 to board on the southbound platforms at SMT &amp; BUR due to Bridge project.  

Board on the NB platform @ #SanBruno until 3:30."	4	11	9	rush_evening	'135', ''	0	0	1	2015-09-11 17:03:01	135	642382852928237568	449643293381326565376	0	0	0	0	0	0	0	0	0	0	0	0	0	642382852928237568	71.2058333333	0.0	10.0	6.54375	0.620833333333	0.0841666666667
544	#NB269 -14 mins late due to earlier mechanical trouble. #Caltrain	4	11	9	error	'269'	0	1	1	2015-09-11 01:16:40	269	642144695741583360	449643287573775843328	1	0	0	1	0	0	0	0	1	0	0	0	0	642144695741583360	71.2058333333	0.0	10.0	6.54375	0.620833333333	0.0841666666667
545	"#SB254 -14 mins late at RWC
#NB155 -10 mins late at SBR
#Caltrain"	3	10	9	error	'254', '155', ''	0	1	0	2015-09-10 22:36:05	254	642104283597553664	449643286827030347776	0	0	0	0	0	0	0	0	0	0	0	0	0	642104283597553664	74.10125	0.0	10.0	6.04041666667	0.5425	0.13375
546	"#SB254 -14 mins late at RWC
#NB155 -10 mins late at SBR
#Caltrain"	3	10	9	error	'254', '155', ''	0	1	0	2015-09-10 22:36:05	254	642104283597553664	449643286827030347776	0	0	0	0	0	0	0	0	0	0	0	0	0	642104283597553664	74.10125	0.0	10.0	6.04041666667	0.5425	0.13375
