	train_id	stop_pa	t_northbound	time_pa	timestamp	temp	precipiation	visability	windspeed	humidity	cloudcover
52	215.0	1.0	1.0	2015-07-20 07:16:00	2015-07-20 07:16:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
53	217.0	1.0	1.0	2015-07-20 07:36:00	2015-07-20 07:36:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
54	319.0	1.0	1.0	2015-07-20 07:23:00	2015-07-20 07:23:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
55	221.0	0.0	1.0	2015-07-20 07:40:00	2015-07-20 07:40:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
56	323.0	1.0	1.0	2015-07-20 08:05:00	2015-07-20 08:05:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
57	225.0	1.0	1.0	2015-07-20 08:16:00	2015-07-20 08:16:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
58	227.0	1.0	1.0	2015-07-20 08:36:00	2015-07-20 08:36:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
59	329.0	1.0	1.0	2015-07-20 08:25:00	2015-07-20 08:25:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
60	231.0	0.0	1.0	2015-07-20 08:50:00	2015-07-20 08:50:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
61	233.0	1.0	1.0	2015-07-20 09:14:00	2015-07-20 09:14:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
62	135.0	1.0	1.0	2015-07-20 09:46:00	2015-07-20 09:46:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
63	237.0	1.0	1.0	2015-07-20 10:21:00	2015-07-20 10:21:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
64	139.0	1.0	1.0	2015-07-20 10:46:00	2015-07-20 10:46:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
65	143.0	1.0	1.0	2015-07-20 11:41:00	2015-07-20 11:41:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
66	147.0	1.0	1.0	2015-07-20 12:41:00	2015-07-20 12:41:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
67	151.0	1.0	1.0	2015-07-20 13:41:00	2015-07-20 13:41:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
68	155.0	1.0	1.0	2015-07-20 14:46:00	2015-07-20 14:46:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
69	257.0	1.0	1.0	2015-07-20 15:11:00	2015-07-20 15:11:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
70	159.0	1.0	1.0	2015-07-20 15:38:00	2015-07-20 15:38:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
71	261.0	1.0	1.0	2015-07-20 16:16:00	2015-07-20 16:16:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
72	263.0	1.0	1.0	2015-07-20 16:24:00	2015-07-20 16:24:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
73	365.0	1.0	1.0	2015-07-20 16:43:00	2015-07-20 16:43:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
74	267.0	1.0	1.0	2015-07-20 16:54:00	2015-07-20 16:54:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
75	269.0	1.0	1.0	2015-07-20 17:16:00	2015-07-20 17:16:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
76	371.0	1.0	1.0	2015-07-20 17:06:00	2015-07-20 17:06:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
77	273.0	1.0	1.0	2015-07-20 17:26:00	2015-07-20 17:26:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
78	375.0	1.0	1.0	2015-07-20 17:44:00	2015-07-20 17:44:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
79	277.0	1.0	1.0	2015-07-20 17:54:00	2015-07-20 17:54:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
80	279.0	1.0	1.0	2015-07-20 18:16:00	2015-07-20 18:16:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
81	381.0	1.0	1.0	2015-07-20 18:06:00	2015-07-20 18:06:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
82	283.0	1.0	1.0	2015-07-20 18:24:00	2015-07-20 18:24:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
83	385.0	1.0	1.0	2015-07-20 18:43:00	2015-07-20 18:43:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
84	287.0	1.0	1.0	2015-07-20 18:54:00	2015-07-20 18:54:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
85	289.0	1.0	1.0	2015-07-20 19:10:00	2015-07-20 19:10:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
86	191.0	1.0	1.0	2015-07-20 19:21:00	2015-07-20 19:21:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
87	193.0	1.0	1.0	2015-07-20 20:01:00	2015-07-20 20:01:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
88	195.0	1.0	1.0	2015-07-20 21:01:00	2015-07-20 21:01:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
89	197.0	1.0	1.0	2015-07-20 22:01:00	2015-07-20 22:01:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
90	199.0	1.0	1.0	2015-07-20 23:01:00	2015-07-20 23:01:00	74.97	0.0	9.97416666667	8.12375	0.615833333333	0.13125
0	102.0	1.0	0.0	2015-07-21 05:53:00	2015-07-21 05:53:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
1	104.0	1.0	0.0	2015-07-21 06:23:00	2015-07-21 06:23:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
2	206.0	1.0	0.0	2015-07-21 06:59:00	2015-07-21 06:59:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
3	208.0	1.0	0.0	2015-07-21 07:20:00	2015-07-21 07:20:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
4	210.0	1.0	0.0	2015-07-21 07:28:00	2015-07-21 07:28:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
5	312.0	1.0	0.0	2015-07-21 07:38:00	2015-07-21 07:38:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
6	314.0	1.0	0.0	2015-07-21 07:53:00	2015-07-21 07:53:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
7	216.0	1.0	0.0	2015-07-21 08:05:00	2015-07-21 08:05:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
8	218.0	1.0	0.0	2015-07-21 08:20:00	2015-07-21 08:20:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
9	220.0	1.0	0.0	2015-07-21 08:28:00	2015-07-21 08:28:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
10	322.0	1.0	0.0	2015-07-21 08:38:00	2015-07-21 08:38:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
11	324.0	1.0	0.0	2015-07-21 08:53:00	2015-07-21 08:53:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
12	226.0	1.0	0.0	2015-07-21 09:05:00	2015-07-21 09:05:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
13	228.0	1.0	0.0	2015-07-21 09:20:00	2015-07-21 09:20:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
14	230.0	1.0	0.0	2015-07-21 09:28:00	2015-07-21 09:28:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
15	332.0	1.0	0.0	2015-07-21 09:38:00	2015-07-21 09:38:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
16	134.0	1.0	0.0	2015-07-21 10:05:00	2015-07-21 10:05:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
17	236.0	1.0	0.0	2015-07-21 10:27:00	2015-07-21 10:27:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
18	138.0	1.0	0.0	2015-07-21 11:05:00	2015-07-21 11:05:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
19	142.0	1.0	0.0	2015-07-21 12:05:00	2015-07-21 12:05:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
20	146.0	1.0	0.0	2015-07-21 13:05:00	2015-07-21 13:05:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
21	150.0	1.0	0.0	2015-07-21 14:05:00	2015-07-21 14:05:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
22	152.0	1.0	0.0	2015-07-21 15:05:00	2015-07-21 15:05:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
23	254.0	1.0	0.0	2015-07-21 15:27:00	2015-07-21 15:27:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
24	156.0	1.0	0.0	2015-07-21 16:05:00	2015-07-21 16:05:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
25	258.0	1.0	0.0	2015-07-21 16:27:00	2015-07-21 16:27:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
26	360.0	1.0	0.0	2015-07-21 16:46:00	2015-07-21 16:46:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
27	262.0	1.0	0.0	2015-07-21 17:03:00	2015-07-21 17:03:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
28	264.0	0.0	0.0	2015-07-21 17:10:00	2015-07-21 17:10:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
29	366.0	1.0	0.0	2015-07-21 17:14:00	2015-07-21 17:14:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
30	268.0	1.0	0.0	2015-07-21 17:40:00	2015-07-21 17:40:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
31	370.0	1.0	0.0	2015-07-21 17:51:00	2015-07-21 17:51:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
32	272.0	1.0	0.0	2015-07-21 18:04:00	2015-07-21 18:04:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
33	274.0	0.0	0.0	2015-07-21 18:10:00	2015-07-21 18:10:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
34	376.0	1.0	0.0	2015-07-21 18:14:00	2015-07-21 18:14:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
35	278.0	1.0	0.0	2015-07-21 18:40:00	2015-07-21 18:40:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
36	380.0	1.0	0.0	2015-07-21 18:51:00	2015-07-21 18:51:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
37	282.0	1.0	0.0	2015-07-21 19:04:00	2015-07-21 19:04:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
38	284.0	0.0	0.0	2015-07-21 19:10:00	2015-07-21 19:10:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
39	386.0	1.0	0.0	2015-07-21 19:14:00	2015-07-21 19:14:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
40	288.0	1.0	0.0	2015-07-21 19:40:00	2015-07-21 19:40:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
41	190.0	1.0	0.0	2015-07-21 20:28:00	2015-07-21 20:28:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
42	192.0	1.0	0.0	2015-07-21 21:38:00	2015-07-21 21:38:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
43	194.0	1.0	0.0	2015-07-21 22:38:00	2015-07-21 22:38:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
44	196.0	1.0	0.0	2015-07-21 23:38:00	2015-07-21 23:38:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
45	101.0	1.0	1.0	2015-07-21 05:01:00	2015-07-21 05:01:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
46	103.0	1.0	1.0	2015-07-21 05:36:00	2015-07-21 05:36:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
47	305.0	1.0	1.0	2015-07-21 06:05:00	2015-07-21 06:05:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
48	207.0	1.0	1.0	2015-07-21 06:36:00	2015-07-21 06:36:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
49	309.0	1.0	1.0	2015-07-21 06:23:00	2015-07-21 06:23:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
50	211.0	0.0	1.0	2015-07-21 06:40:00	2015-07-21 06:40:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
51	313.0	1.0	1.0	2015-07-21 07:05:00	2015-07-21 07:05:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
52	215.0	1.0	1.0	2015-07-21 07:16:00	2015-07-21 07:16:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
53	217.0	1.0	1.0	2015-07-21 07:36:00	2015-07-21 07:36:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
54	319.0	1.0	1.0	2015-07-21 07:23:00	2015-07-21 07:23:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
55	221.0	0.0	1.0	2015-07-21 07:40:00	2015-07-21 07:40:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
56	323.0	1.0	1.0	2015-07-21 08:05:00	2015-07-21 08:05:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
57	225.0	1.0	1.0	2015-07-21 08:16:00	2015-07-21 08:16:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
58	227.0	1.0	1.0	2015-07-21 08:36:00	2015-07-21 08:36:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
59	329.0	1.0	1.0	2015-07-21 08:25:00	2015-07-21 08:25:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
60	231.0	0.0	1.0	2015-07-21 08:50:00	2015-07-21 08:50:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
61	233.0	1.0	1.0	2015-07-21 09:14:00	2015-07-21 09:14:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
62	135.0	1.0	1.0	2015-07-21 09:46:00	2015-07-21 09:46:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
63	237.0	1.0	1.0	2015-07-21 10:21:00	2015-07-21 10:21:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
64	139.0	1.0	1.0	2015-07-21 10:46:00	2015-07-21 10:46:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
65	143.0	1.0	1.0	2015-07-21 11:41:00	2015-07-21 11:41:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
66	147.0	1.0	1.0	2015-07-21 12:41:00	2015-07-21 12:41:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
67	151.0	1.0	1.0	2015-07-21 13:41:00	2015-07-21 13:41:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
68	155.0	1.0	1.0	2015-07-21 14:46:00	2015-07-21 14:46:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
69	257.0	1.0	1.0	2015-07-21 15:11:00	2015-07-21 15:11:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
70	159.0	1.0	1.0	2015-07-21 15:38:00	2015-07-21 15:38:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
71	261.0	1.0	1.0	2015-07-21 16:16:00	2015-07-21 16:16:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
72	263.0	1.0	1.0	2015-07-21 16:24:00	2015-07-21 16:24:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
73	365.0	1.0	1.0	2015-07-21 16:43:00	2015-07-21 16:43:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
74	267.0	1.0	1.0	2015-07-21 16:54:00	2015-07-21 16:54:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
75	269.0	1.0	1.0	2015-07-21 17:16:00	2015-07-21 17:16:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
76	371.0	1.0	1.0	2015-07-21 17:06:00	2015-07-21 17:06:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
77	273.0	1.0	1.0	2015-07-21 17:26:00	2015-07-21 17:26:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
78	375.0	1.0	1.0	2015-07-21 17:44:00	2015-07-21 17:44:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
79	277.0	1.0	1.0	2015-07-21 17:54:00	2015-07-21 17:54:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
80	279.0	1.0	1.0	2015-07-21 18:16:00	2015-07-21 18:16:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
81	381.0	1.0	1.0	2015-07-21 18:06:00	2015-07-21 18:06:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
82	283.0	1.0	1.0	2015-07-21 18:24:00	2015-07-21 18:24:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
83	385.0	1.0	1.0	2015-07-21 18:43:00	2015-07-21 18:43:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
84	287.0	1.0	1.0	2015-07-21 18:54:00	2015-07-21 18:54:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
85	289.0	1.0	1.0	2015-07-21 19:10:00	2015-07-21 19:10:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
86	191.0	1.0	1.0	2015-07-21 19:21:00	2015-07-21 19:21:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
87	193.0	1.0	1.0	2015-07-21 20:01:00	2015-07-21 20:01:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
88	195.0	1.0	1.0	2015-07-21 21:01:00	2015-07-21 21:01:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
89	197.0	1.0	1.0	2015-07-21 22:01:00	2015-07-21 22:01:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
90	199.0	1.0	1.0	2015-07-21 23:01:00	2015-07-21 23:01:00	66.7791666667	0.0	10.0	9.23916666667	0.749583333333	0.154285714286
0	102.0	1.0	0.0	2015-07-22 05:53:00	2015-07-22 05:53:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
1	104.0	1.0	0.0	2015-07-22 06:23:00	2015-07-22 06:23:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
2	206.0	1.0	0.0	2015-07-22 06:59:00	2015-07-22 06:59:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
3	208.0	1.0	0.0	2015-07-22 07:20:00	2015-07-22 07:20:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
4	210.0	1.0	0.0	2015-07-22 07:28:00	2015-07-22 07:28:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
5	312.0	1.0	0.0	2015-07-22 07:38:00	2015-07-22 07:38:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
6	314.0	1.0	0.0	2015-07-22 07:53:00	2015-07-22 07:53:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
7	216.0	1.0	0.0	2015-07-22 08:05:00	2015-07-22 08:05:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
8	218.0	1.0	0.0	2015-07-22 08:20:00	2015-07-22 08:20:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
9	220.0	1.0	0.0	2015-07-22 08:28:00	2015-07-22 08:28:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
10	322.0	1.0	0.0	2015-07-22 08:38:00	2015-07-22 08:38:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
11	324.0	1.0	0.0	2015-07-22 08:53:00	2015-07-22 08:53:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
12	226.0	1.0	0.0	2015-07-22 09:05:00	2015-07-22 09:05:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
13	228.0	1.0	0.0	2015-07-22 09:20:00	2015-07-22 09:20:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
14	230.0	1.0	0.0	2015-07-22 09:28:00	2015-07-22 09:28:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
15	332.0	1.0	0.0	2015-07-22 09:38:00	2015-07-22 09:38:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
16	134.0	1.0	0.0	2015-07-22 10:05:00	2015-07-22 10:05:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
17	236.0	1.0	0.0	2015-07-22 10:27:00	2015-07-22 10:27:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
18	138.0	1.0	0.0	2015-07-22 11:05:00	2015-07-22 11:05:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
19	142.0	1.0	0.0	2015-07-22 12:05:00	2015-07-22 12:05:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
20	146.0	1.0	0.0	2015-07-22 13:05:00	2015-07-22 13:05:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
21	150.0	1.0	0.0	2015-07-22 14:05:00	2015-07-22 14:05:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
22	152.0	1.0	0.0	2015-07-22 15:05:00	2015-07-22 15:05:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
23	254.0	1.0	0.0	2015-07-22 15:27:00	2015-07-22 15:27:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
24	156.0	1.0	0.0	2015-07-22 16:05:00	2015-07-22 16:05:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
25	258.0	1.0	0.0	2015-07-22 16:27:00	2015-07-22 16:27:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
26	360.0	1.0	0.0	2015-07-22 16:46:00	2015-07-22 16:46:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
27	262.0	1.0	0.0	2015-07-22 17:03:00	2015-07-22 17:03:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
28	264.0	0.0	0.0	2015-07-22 17:10:00	2015-07-22 17:10:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
29	366.0	1.0	0.0	2015-07-22 17:14:00	2015-07-22 17:14:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
30	268.0	1.0	0.0	2015-07-22 17:40:00	2015-07-22 17:40:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
31	370.0	1.0	0.0	2015-07-22 17:51:00	2015-07-22 17:51:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
32	272.0	1.0	0.0	2015-07-22 18:04:00	2015-07-22 18:04:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
33	274.0	0.0	0.0	2015-07-22 18:10:00	2015-07-22 18:10:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
34	376.0	1.0	0.0	2015-07-22 18:14:00	2015-07-22 18:14:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
35	278.0	1.0	0.0	2015-07-22 18:40:00	2015-07-22 18:40:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
36	380.0	1.0	0.0	2015-07-22 18:51:00	2015-07-22 18:51:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
37	282.0	1.0	0.0	2015-07-22 19:04:00	2015-07-22 19:04:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
38	284.0	0.0	0.0	2015-07-22 19:10:00	2015-07-22 19:10:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
39	386.0	1.0	0.0	2015-07-22 19:14:00	2015-07-22 19:14:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
40	288.0	1.0	0.0	2015-07-22 19:40:00	2015-07-22 19:40:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
41	190.0	1.0	0.0	2015-07-22 20:28:00	2015-07-22 20:28:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
42	192.0	1.0	0.0	2015-07-22 21:38:00	2015-07-22 21:38:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
43	194.0	1.0	0.0	2015-07-22 22:38:00	2015-07-22 22:38:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
44	196.0	1.0	0.0	2015-07-22 23:38:00	2015-07-22 23:38:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
45	101.0	1.0	1.0	2015-07-22 05:01:00	2015-07-22 05:01:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
46	103.0	1.0	1.0	2015-07-22 05:36:00	2015-07-22 05:36:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
47	305.0	1.0	1.0	2015-07-22 06:05:00	2015-07-22 06:05:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
48	207.0	1.0	1.0	2015-07-22 06:36:00	2015-07-22 06:36:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
49	309.0	1.0	1.0	2015-07-22 06:23:00	2015-07-22 06:23:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
50	211.0	0.0	1.0	2015-07-22 06:40:00	2015-07-22 06:40:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
51	313.0	1.0	1.0	2015-07-22 07:05:00	2015-07-22 07:05:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
52	215.0	1.0	1.0	2015-07-22 07:16:00	2015-07-22 07:16:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
53	217.0	1.0	1.0	2015-07-22 07:36:00	2015-07-22 07:36:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
54	319.0	1.0	1.0	2015-07-22 07:23:00	2015-07-22 07:23:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
55	221.0	0.0	1.0	2015-07-22 07:40:00	2015-07-22 07:40:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
56	323.0	1.0	1.0	2015-07-22 08:05:00	2015-07-22 08:05:00	66.0083333333	0.0	10.0	7.91791666667	0.69125	0.162916666667
